Let	NP	Let
'	POS	'
s	NNS	<unknown>
go	VBP	go
south	RB	south
.	SENT	.
All	DT	all
of	IN	of
you	PP	you
are	VBP	be
actually	RB	actually
going	VBG	go
south	RB	south
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
direction	NN	direction
of	IN	of
south	RB	south
,	,	,
this	DT	this
way	NN	way
,	,	,
and	CC	and
if	IN	if
you	PP	you
go	VBP	go
8	CD	@card@
,	,	,
000	CD	@card@
kilometers	NNS	kilometer
out	RB	out
of	IN	of
the	DT	the
back	NN	back
of	IN	of
this	DT	this
room	NN	room
,	,	,
you	PP	you
will	MD	will
come	VB	come
to	TO	to
as	RB	as
far	RB	far
south	RB	south
as	IN	as
you	PP	you
can	MD	can
go	VB	go
anywhere	RB	anywhere
on	IN	on
Earth	NP	Earth
,	,	,
the	DT	the
Pole	NN	Pole
itself	PP	itself
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
am	VBP	be
not	RB	not
an	DT	an
explorer	NN	explorer
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
an	DT	an
environmentalist	NN	environmentalist
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
actually	RB	actually
just	RB	just
a	DT	a
survivor	NN	survivor
,	,	,
and	CC	and
these	DT	these
photographs	NNS	photograph
that	IN	that
I	NP	I
'	POS	'
m	NN	m
showing	VBG	show
you	PP	you
here	RB	here
are	VBP	be
dangerous	JJ	dangerous
.	SENT	.
They	PP	they
are	VBP	be
the	DT	the
ice	NN	ice
melt	NN	melt
of	IN	of
the	DT	the
South	NP	South
and	CC	and
North	NP	North
Poles	NPS	Poles
.	SENT	.
And	CC	and
ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
we	PP	we
need	VBP	need
to	TO	to
listen	VB	listen
to	TO	to
what	WP	what
these	DT	these
places	NNS	place
are	VBP	be
telling	VBG	tell
us	PP	us
,	,	,
and	CC	and
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
,	,	,
we	PP	we
will	MD	will
end	VB	end
up	RP	up
with	IN	with
our	PP$	our
own	JJ	own
survival	NN	survival
situation	NN	situation
here	RB	here
on	IN	on
planet	NN	planet
Earth	NN	earth
.	SENT	.
I	PP	I
have	VBP	have
faced	VBN	face
head-on	RB	head-on
these	DT	these
places	NNS	place
,	,	,
and	CC	and
to	TO	to
walk	VB	walk
across	IN	across
a	DT	a
melting	VBG	melt
ocean	NN	ocean
of	IN	of
ice	NN	ice
is	VBZ	be
without	IN	without
doubt	NN	doubt
the	DT	the
most	RBS	most
frightening	JJ	frightening
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
ever	RB	ever
happened	VBD	happen
to	TO	to
me	PP	me
.	SENT	.
Antarctica	NP	Antarctica
is	VBZ	be
such	PDT	such
a	DT	a
hopeful	JJ	hopeful
place	NN	place
.	SENT	.
It	PP	it
is	VBZ	be
protected	VBN	protect
by	IN	by
the	DT	the
Antarctic	NP	Antarctic
Treaty	NP	Treaty
,	,	,
signed	VBN	sign
in	IN	in
1959	CD	@card@
.	SENT	.
In	IN	in
1991	CD	@card@
,	,	,
a	DT	a
50-year	JJ	<unknown>
agreement	NN	agreement
was	VBD	be
entered	VBN	enter
into	IN	into
that	DT	that
stops	NNS	stop
any	DT	any
exploitation	NN	exploitation
in	IN	in
Antarctica	NP	Antarctica
,	,	,
and	CC	and
this	DT	this
agreement	NN	agreement
could	MD	could
be	VB	be
altered	VBN	alter
,	,	,
changed	VBN	change
,	,	,
modified	VBN	modify
,	,	,
or	CC	or
even	RB	even
abandoned	VBD	abandon
starting	VBG	start
in	IN	in
the	DT	the
year	NN	year
2041	CD	@card@
.	SENT	.
Ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
people	NNS	people
already	RB	already
far	RB	far
up	RB	up
north	RB	north
from	IN	from
here	RB	here
in	IN	in
the	DT	the
Arctic	NP	Arctic
are	VBP	be
already	RB	already
taking	VBG	take
advantage	NN	advantage
of	IN	of
this	DT	this
ice	NN	ice
melt	NN	melt
,	,	,
taking	VBG	take
out	RP	out
resources	NNS	resource
from	IN	from
areas	NNS	area
already	RB	already
that	WDT	that
have	VBP	have
been	VBN	be
covered	VBN	cover
in	IN	in
ice	NN	ice
for	IN	for
the	DT	the
last	JJ	last
10	CD	@card@
,	,	,
20	CD	@card@
,	,	,
30	CD	@card@
,	,	,
000	CD	@card@
,	,	,
100	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
.	SENT	.
Can	MD	can
they	PP	they
not	RB	not
join	VB	join
the	DT	the
dots	NNS	dot
and	CC	and
think	VBP	think
,	,	,
"	``	"
Why	WRB	why
is	VBZ	be
the	DT	the
ice	NN	ice
actually	RB	actually
melting	VBG	melt
?	SENT	?
"	``	"
This	DT	this
is	VBZ	be
such	PDT	such
an	DT	an
amazing	JJ	amazing
place	NN	place
,	,	,
the	DT	the
Antarctic	NP	Antarctic
,	,	,
and	CC	and
I	PP	I
have	VBP	have
worked	VBN	work
hard	RB	hard
for	IN	for
the	DT	the
last	JJ	last
23	CD	@card@
years	NNS	year
on	IN	on
this	DT	this
mission	NN	mission
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
what	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
up	RP	up
here	RB	here
in	IN	in
the	DT	the
North	NP	North
does	VBZ	do
never	RB	never
happen	VB	happen
,	,	,
cannot	MD	can
happen	VB	happen
in	IN	in
the	DT	the
South	NP	South
.	SENT	.
Where	WRB	where
did	VBD	do
this	DT	this
all	RB	all
begin	VB	begin
?	SENT	?
It	PP	it
began	VBD	begin
for	IN	for
me	PP	me
at	IN	at
the	DT	the
age	NN	age
of	IN	of
11	CD	@card@
.	SENT	.
Check	NN	check
out	IN	out
that	DT	that
haircut	NN	haircut
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
bit	NN	bit
odd	JJ	odd
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
age	NN	age
of	IN	of
11	CD	@card@
,	,	,
I	PP	I
was	VBD	be
inspired	VBN	inspire
by	IN	by
the	DT	the
real	JJ	real
explorers	NNS	explorer
to	TO	to
want	VB	want
to	TO	to
try	VB	try
to	TO	to
be	VB	be
the	DT	the
first	JJ	first
to	TO	to
walk	VB	walk
to	TO	to
both	DT	both
Poles	NPS	Poles
.	SENT	.
I	PP	I
found	VBD	find
it	PP	it
incredibly	RB	incredibly
inspiring	JJ	inspiring
that	IN	that
the	DT	the
idea	NN	idea
of	IN	of
becoming	VBG	become
a	DT	a
polar	JJ	polar
traveler	NN	traveler
went	VBD	go
down	RP	down
pretty	RB	pretty
well	RB	well
with	IN	with
girls	NNS	girl
at	IN	at
parties	NNS	party
when	WRB	when
I	PP	I
was	VBD	be
at	IN	at
university	NN	university
.	SENT	.
That	DT	that
was	VBD	be
a	DT	a
bit	NN	bit
more	RBR	more
inspiring	JJ	inspiring
.	SENT	.
And	CC	and
after	IN	after
years	NNS	year
,	,	,
seven	CD	seven
years	NNS	year
of	IN	of
fundraising	NN	fundraising
,	,	,
seven	CD	seven
years	NNS	year
of	IN	of
being	VBG	be
told	VBN	tell
no	RB	no
,	,	,
seven	CD	seven
years	NNS	year
of	IN	of
being	VBG	be
told	VBN	tell
by	IN	by
my	PP$	my
family	NN	family
to	TO	to
seek	VB	seek
counseling	NN	counseling
and	CC	and
psychiatric	JJ	psychiatric
help	NN	help
,	,	,
eventually	RB	eventually
three	CD	three
of	IN	of
us	PP	us
found	VBD	find
ourselves	PP	ourselves
marching	VBG	march
to	TO	to
the	DT	the
South	NP	South
Geographic	NP	Geographic
Pole	NP	Pole
on	IN	on
the	DT	the
longest	JJS	long
unassisted	JJ	unassisted
march	NN	march
ever	RB	ever
made	VBD	make
anywhere	RB	anywhere
on	IN	on
Earth	NN	earth
in	IN	in
history	NN	history
.	SENT	.
In	IN	in
this	DT	this
photograph	NN	photograph
,	,	,
we	PP	we
are	VBP	be
standing	VBG	stand
in	IN	in
an	DT	an
area	NN	area
the	DT	the
size	NN	size
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
of	IN	of
America	NP	America
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
on	IN	on
our	PP$	our
own	JJ	own
.	SENT	.
We	PP	we
have	VBP	have
no	DT	no
radio	NN	radio
communications	NNS	communication
,	,	,
no	DT	no
backup	NN	backup
.	SENT	.
Beneath	IN	beneath
our	PP$	our
feet	NNS	foot
,	,	,
90	CD	@card@
percent	NN	percent
of	IN	of
all	PDT	all
the	DT	the
world	NN	world
'	POS	'
s	NN	S
ice	NN	ice
,	,	,
70	CD	@card@
percent	NN	percent
of	IN	of
all	PDT	all
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
fresh	JJ	fresh
water	NN	water
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
standing	NN	standing
on	IN	on
it	PP	it
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
power	NN	power
of	IN	of
Antarctica	NP	Antarctica
.	SENT	.
On	IN	on
this	DT	this
journey	NN	journey
,	,	,
we	PP	we
faced	VBD	face
the	DT	the
danger	NN	danger
of	IN	of
crevasses	NNS	crevasse
,	,	,
intense	JJ	intense
cold	NN	cold
,	,	,
so	RB	so
cold	JJ	cold
that	IN	that
sweat	NN	sweat
turns	VBZ	turn
to	TO	to
ice	VB	ice
inside	IN	inside
your	PP$	your
clothing	NN	clothing
,	,	,
your	PP$	your
teeth	NNS	tooth
can	MD	can
crack	VB	crack
,	,	,
water	NN	water
can	MD	can
freeze	VB	freeze
in	IN	in
your	PP$	your
eyes	NNS	eye
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
just	RB	just
say	VBP	say
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
bit	NN	bit
chilly	JJ	chilly
.	SENT	.
And	CC	and
after	IN	after
70	CD	@card@
desperate	JJ	desperate
days	NNS	day
,	,	,
we	PP	we
arrive	VBP	arrive
at	IN	at
the	DT	the
South	NP	South
Pole	NP	Pole
.	SENT	.
We	PP	we
had	VBD	have
done	VBN	do
it	PP	it
.	SENT	.
But	CC	but
something	NN	something
happened	VBD	happen
to	TO	to
me	PP	me
on	IN	on
that	DT	that
70-day	JJ	<unknown>
journey	NN	journey
in	IN	in
1986	CD	@card@
that	WDT	that
brought	VBD	bring
me	PP	me
here	RB	here
,	,	,
and	CC	and
it	PP	it
hurt	VBD	hurt
.	SENT	.
My	PP$	my
eyes	NNS	eye
changed	VBD	change
color	NN	color
in	IN	in
70	CD	@card@
days	NNS	day
through	IN	through
damage	NN	damage
.	SENT	.
Our	PP$	our
faces	NNS	face
blistered	VBN	blister
out	RP	out
.	SENT	.
The	DT	the
skin	NN	skin
ripped	VBN	rip
off	RP	off
and	CC	and
we	PP	we
wondered	VBD	wonder
why	WRB	why
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
got	VBD	get
home	RB	home
,	,	,
we	PP	we
were	VBD	be
told	VBN	tell
by	IN	by
NASA	NP	NASA
that	IN	that
a	DT	a
hole	NN	hole
in	IN	in
the	DT	the
ozone	NN	ozone
had	VBD	have
been	VBN	be
discovered	VBN	discover
above	IN	above
the	DT	the
South	NP	South
Pole	NP	Pole
,	,	,
and	CC	and
we	PP	we
'	POS	'
d	NN	d
walked	VBD	walk
underneath	IN	underneath
it	PP	it
the	DT	the
same	JJ	same
year	NN	year
it	PP	it
had	VBD	have
been	VBN	be
discovered	VBN	discover
.	SENT	.
Ultraviolet	JJ	ultraviolet
rays	NNS	ray
down	RB	down
,	,	,
hit	VBD	hit
the	DT	the
ice	NN	ice
,	,	,
bounced	VBD	bounce
back	RB	back
,	,	,
fried	VBN	fry
out	IN	out
the	DT	the
eyes	NNS	eye
,	,	,
ripped	VBD	rip
off	RP	off
our	PP$	our
faces	NNS	face
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
shock	NN	shock
—	:	-
—	:	-
and	CC	and
it	PP	it
started	VBD	start
me	PP	me
thinking	VBG	think
.	SENT	.
In	IN	in
1989	CD	@card@
,	,	,
we	PP	we
now	RB	now
head	VBP	head
north	RB	north
.	SENT	.
Sixty	CD	sixty
days	NNS	day
,	,	,
every	DT	every
step	NN	step
away	RB	away
from	IN	from
the	DT	the
safety	NN	safety
of	IN	of
land	NN	land
across	IN	across
a	DT	a
frozen	JJ	frozen
ocean	NN	ocean
.	SENT	.
It	PP	it
was	VBD	be
desperately	RB	desperately
cold	JJ	cold
again	RB	again
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
me	PP	me
coming	VBG	come
in	IN	in
from	IN	from
washing	VBG	wash
naked	JJ	naked
at	IN	at
-60	CD	@card@
Celsius	JJ	Celsius
.	SENT	.
And	CC	and
if	IN	if
anybody	NN	anybody
ever	RB	ever
says	VBZ	say
to	TO	to
you	PP	you
,	,	,
"	``	"
I	PP	I
