lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
chris	19	325	311.48	76.4	4.86	24.11	121.21	POSKW
bio-mimicry	3	1	49.18	0.24	0.06	21.08	198.1	POSKW
seatbelt	3	1	49.18	0.24	0.06	21.08	198.1	POSKW
dimension	13	176	213.11	41.37	2.67	21.06	134.97	POSKW
brit	5	16	81.97	3.76	0.3	19.99	182.45	POSKW
linux	5	16	81.97	3.76	0.3	19.99	182.45	POSKW
evolutionary	11	140	180.33	32.91	2.13	18.88	138.27	POSKW
levitt	3	2	49.18	0.47	0.07	18.88	196.21	POSKW
spatial	7	49	114.75	11.52	0.79	18.82	163.51	POSKW
tsunami	7	49	114.75	11.52	0.79	18.82	163.51	POSKW
probability	9	93	147.54	21.86	1.44	18.43	148.38	POSKW
evolution	16	305	262.3	71.7	4.54	17.82	114.13	POSKW
sphere	9	98	147.54	23.04	1.51	17.67	145.98	POSKW
schematic	4	10	65.57	2.35	0.2	17.61	186.16	POSKW
oxford	8	79	131.15	18.57	1.23	16.97	150.38	POSKW
highway	10	130	163.93	30.56	1.98	16.83	137.15	POSKW
book	34	1077	557.38	253.17	15.71	16.24	75.06	POSKW
park	17	366	278.69	86.04	5.41	16.09	105.64	POSKW
buck	8	85	131.15	19.98	1.31	16.02	147.11	POSKW
roof	11	167	180.33	39.26	2.52	15.9	128.49	POSKW
enormous	18	407	295.08	95.67	6.01	15.86	102.06	POSKW
brake	6	45	98.36	10.58	0.72	15.44	161.16	POSKW
spider	6	45	98.36	10.58	0.72	15.44	161.16	POSKW
scum	3	5	49.18	1.18	0.11	15.11	190.66	POSKW
metal	11	176	180.33	41.37	2.64	15.04	125.35	POSKW
blogger	5	30	81.97	7.05	0.49	14.74	168.31	POSKW
sum	11	180	180.33	42.31	2.7	14.67	123.98	POSKW
hydrogen	8	95	131.15	22.33	1.46	14.6	141.8	POSKW
richard	9	124	147.54	29.15	1.88	14.34	134.01	POSKW
corrugate	3	6	49.18	1.41	0.13	14.27	188.85	POSKW
crystalline	3	6	49.18	1.41	0.13	14.27	188.85	POSKW
explosion	9	126	147.54	29.62	1.91	14.12	133.12	POSKW
chemistry	10	156	163.93	36.67	2.35	14.05	126.88	POSKW
presentation	10	157	163.93	36.91	2.36	13.95	126.5	POSKW
jury	5	33	81.97	7.76	0.54	13.94	165.42	POSKW
anybody	20	527	327.87	123.88	7.73	13.76	90.31	POSKW
ranch	4	18	65.57	4.23	0.31	13.72	175.75	POSKW
planet	29	923	475.41	216.97	13.46	13.7	74.65	POSKW
rock	15	331	245.9	77.81	4.89	13.7	103.85	POSKW
iron	8	103	131.15	24.21	1.57	13.59	137.66	POSKW
intricacy	3	7	49.18	1.65	0.14	13.54	187.05	POSKW
lighter	3	7	49.18	1.65	0.14	13.54	187.05	POSKW
nuke	3	7	49.18	1.65	0.14	13.54	187.05	POSKW
typology	3	7	49.18	1.65	0.14	13.54	187.05	POSKW
earth	29	930	475.41	218.62	13.56	13.47	74.0	POSKW
crap	6	55	98.36	12.93	0.86	13.46	153.53	POSKW
moore	6	55	98.36	12.93	0.86	13.46	153.53	POSKW
encarta	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
giles	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
hour-and-a-half	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
iqbal	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
tuareg	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
vibrational	2	1	32.79	0.24	0.04	13.25	197.15	POSKW
inventor	7	81	114.75	19.04	1.24	13.06	143.07	POSKW
material	23	672	377.05	157.97	9.83	13.03	81.9	POSKW
landline	3	8	49.18	1.88	0.16	12.89	185.27	POSKW
nylon	3	8	49.18	1.88	0.16	12.89	185.27	POSKW
spade	3	8	49.18	1.88	0.16	12.89	185.27	POSKW
telephone	7	83	114.75	19.51	1.27	12.79	141.87	POSKW
multiply	8	110	131.15	25.86	1.67	12.77	134.12	POSKW
bush	8	111	131.15	26.09	1.68	12.66	133.62	POSKW
nanotechnology	4	22	65.57	5.17	0.37	12.37	170.76	POSKW
payoff	4	22	65.57	5.17	0.37	12.37	170.76	POSKW
whole	45	1757	737.7	413.02	25.47	12.37	56.43	POSKW
steven	5	40	81.97	9.4	0.64	12.33	158.84	POSKW
endgame	3	9	49.18	2.12	0.17	12.31	183.5	POSKW
notion	13	280	213.11	65.82	4.14	12.3	105.61	POSKW
method	14	318	229.51	74.75	4.69	12.26	101.73	POSKW
principle	17	437	278.69	102.73	6.42	12.21	92.27	POSKW
money	34	1211	557.38	284.67	17.6	12.2	64.77	POSKW
knot	4	23	65.57	5.41	0.38	12.07	169.53	POSKW
high-tech	6	64	98.36	15.04	0.99	11.98	146.93	POSKW
force	30	1027	491.8	241.42	14.94	11.92	68.3	POSKW
bit	48	1935	786.89	454.87	28.03	11.9	53.48	POSKW
prototyp	4	24	65.57	5.64	0.4	11.79	168.31	POSKW
chemist	5	43	81.97	10.11	0.68	11.74	156.09	POSKW
magnitude	7	92	114.75	21.63	1.4	11.66	136.57	POSKW
organize	15	368	245.9	86.51	5.41	11.64	95.9	POSKW
error	9	152	147.54	35.73	2.28	11.59	122.02	POSKW
aerate	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
aubrey	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
bate	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
benyus	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
biophysics	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
biopolymer	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
burr	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
corbusier	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
decorator	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
diatom	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
figurative	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
ol	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
opposable	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
self-cleaning	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
superstring	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
worldchanging	2	2	32.79	0.47	0.06	11.55	194.35	POSKW
extinct	6	67	98.36	15.75	1.03	11.54	144.79	POSKW
arise	8	122	131.15	28.68	1.84	11.51	128.22	POSKW
intellectual	10	186	163.93	43.72	2.77	11.48	115.78	POSKW
couldn	31	1092	508.2	256.7	15.88	11.45	65.76	POSKW
biological	12	257	196.72	60.41	3.8	11.44	106.02	POSKW
closed	6	68	98.36	15.98	1.05	11.4	144.08	POSKW
continual	3	11	49.18	2.59	0.2	11.32	180.02	POSKW
kamen	3	11	49.18	2.59	0.2	11.32	180.02	POSKW
swallow	6	69	98.36	16.22	1.06	11.26	143.38	POSKW
objection	4	26	65.57	6.11	0.42	11.25	165.9	POSKW
theory	16	419	262.3	98.5	6.15	11.13	90.8	POSKW
monterey	4	27	65.57	6.35	0.44	11.0	164.7	POSKW
cosmic	6	71	98.36	16.69	1.09	10.99	141.97	POSKW
invention	10	193	163.93	45.37	2.87	10.96	113.3	POSKW
sense	41	1616	672.13	379.88	23.42	10.94	55.56	POSKW
computer	25	823	409.84	193.46	11.99	10.93	71.73	POSKW
