lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
okay	61	384	257.38	94.16	24.44	41.74	92.86	POSKW
snowden	9	4	37.97	0.98	0.71	36.64	189.93	POSKW
nsa	8	12	33.76	2.94	1.1	20.86	167.93	POSKW
edward	10	23	42.19	5.64	1.81	20.15	152.84	POSKW
paulo	10	28	42.19	6.87	2.09	17.4	144.02	POSKW
injure	13	61	54.85	14.96	4.06	13.55	114.29	POSKW
bullet	16	90	67.51	22.07	5.82	13.07	101.45	POSKW
brazil	22	157	92.83	38.5	9.83	12.0	82.74	POSKW
privacy	17	106	71.73	25.99	6.76	11.82	93.6	POSKW
sheer	14	79	59.07	19.37	5.11	11.38	101.22	POSKW
surf	8	31	33.76	7.6	2.14	10.35	126.48	POSKW
ph	12	67	50.63	16.43	4.34	9.91	102.0	POSKW
healthcare	15	98	63.29	24.03	6.21	9.63	89.92	POSKW
minimal	9	43	37.97	10.54	2.86	9.17	113.07	POSKW
document	30	281	126.58	68.91	17.08	8.53	59.01	POSKW
attitude	21	174	88.61	42.67	10.71	8.29	69.99	POSKW
man	113	1453	476.79	356.3	86.01	8.19	28.93	POSKW
avenue	10	57	42.19	13.98	3.68	8.01	100.47	POSKW
follow-up	9	49	37.97	12.02	3.19	7.71	103.86	POSKW
collection	23	204	97.05	50.02	12.47	7.63	63.94	POSKW
bite	14	100	59.07	24.52	6.26	7.62	82.66	POSKW
gay	14	100	59.07	24.52	6.26	7.62	82.66	POSKW
devise	9	50	37.97	12.26	3.24	7.48	102.37	POSKW
terrorist	14	101	59.07	24.77	6.32	7.47	81.83	POSKW
ma	8	41	33.76	10.05	2.69	7.45	108.2	POSKW
plate	18	147	75.95	36.05	9.06	7.35	71.26	POSKW
spider	8	43	33.76	10.54	2.8	6.97	104.79	POSKW
veteran	11	74	46.41	18.15	4.67	6.7	87.57	POSKW
visit	46	521	194.09	127.76	31.14	6.59	41.22	POSKW
victim	25	242	105.49	59.34	14.66	6.43	55.99	POSKW
armed	9	56	37.97	13.73	3.57	6.28	93.77	POSKW
microphone	10	67	42.19	16.43	4.23	6.14	87.9	POSKW
documentary	12	89	50.63	21.82	5.55	6.06	79.52	POSKW
loving	13	101	54.85	24.77	6.26	5.95	75.57	POSKW
ideal	20	185	84.39	45.37	11.26	5.9	60.15	POSKW
soldier	18	161	75.95	39.48	9.83	5.84	63.19	POSKW
back	69	866	291.14	212.36	51.35	5.82	31.29	POSKW
bang	13	102	54.85	25.01	6.32	5.82	74.73	POSKW
helicopter	10	69	42.19	16.92	4.34	5.82	85.51	POSKW
amazing	84	1089	354.43	267.04	64.43	5.77	28.12	POSKW
aunt	9	59	37.97	14.47	3.73	5.74	89.65	POSKW
strike	32	344	135.02	84.36	20.65	5.7	46.19	POSKW
officer	19	175	80.17	42.91	10.66	5.67	60.54	POSKW
prejudice	10	70	42.19	17.17	4.39	5.66	84.33	POSKW
combat	14	115	59.07	28.2	7.09	5.64	70.75	POSKW
killing	8	50	33.76	12.26	3.19	5.54	93.42	POSKW
hometown	12	93	50.63	22.81	5.77	5.52	75.79	POSKW
lady	28	293	118.14	71.85	17.63	5.52	48.73	POSKW
criminal	18	166	75.95	40.71	10.11	5.36	60.42	POSKW
abuse	22	217	92.83	53.21	13.13	5.33	54.25	POSKW
extension	12	96	50.63	23.54	5.93	5.14	73.05	POSKW
rob	10	74	42.19	18.15	4.61	5.07	79.71	POSKW
cup	16	145	67.51	35.56	8.84	5.0	62.01	POSKW
illegal	18	170	75.95	41.69	10.33	4.99	58.25	POSKW
night	76	992	320.68	243.26	58.66	4.98	27.46	POSKW
civilian	9	64	37.97	15.69	4.01	4.94	83.03	POSKW
dedicate	18	171	75.95	41.93	10.38	4.91	57.71	POSKW
programming	12	98	50.63	24.03	6.04	4.9	71.26	POSKW
demonstration	13	110	54.85	26.97	6.76	4.87	68.14	POSKW
startup	8	54	33.76	13.24	3.41	4.85	87.3	POSKW
murder	17	160	71.73	39.23	9.72	4.77	58.57	POSKW
angeles	13	111	54.85	27.22	6.81	4.76	67.34	POSKW
flaw	11	88	46.41	21.58	5.44	4.71	73.05	POSKW
iconic	11	88	46.41	21.58	5.44	4.71	73.05	POSKW
chile	8	55	33.76	13.49	3.46	4.69	85.81	POSKW
marry	24	252	101.27	61.79	15.16	4.67	48.41	POSKW
drug	37	432	156.12	105.93	25.76	4.6	38.3	POSKW
gentleman	18	175	75.95	42.91	10.6	4.57	55.59	POSKW
react	22	227	92.83	55.66	13.68	4.57	50.05	POSKW
command	12	101	50.63	24.77	6.21	4.56	68.61	POSKW
injury	14	125	59.07	30.65	7.63	4.56	63.35	POSKW
migrate	10	78	42.19	19.13	4.83	4.54	75.23	POSKW
husband	29	322	122.36	78.96	19.28	4.53	43.12	POSKW
sorry	15	138	63.29	33.84	8.4	4.49	60.64	POSKW
diagnosis	14	126	59.07	30.9	7.69	4.46	62.63	POSKW
de	13	114	54.85	27.95	6.98	4.44	64.96	POSKW
fly	49	608	206.75	149.09	36.09	4.42	32.41	POSKW
january	15	139	63.29	34.09	8.46	4.4	59.99	POSKW
obscure	8	57	33.76	13.98	3.57	4.38	82.87	POSKW
surveillance	9	68	37.97	16.67	4.23	4.37	77.95	POSKW
t-shirt	9	68	37.97	16.67	4.23	4.37	77.95	POSKW
conscious	16	152	67.51	37.27	9.23	4.36	57.71	POSKW
journalist	22	230	92.83	56.4	13.84	4.35	48.82	POSKW
google	33	381	139.24	93.43	22.74	4.33	39.38	POSKW
violence	33	381	139.24	93.43	22.74	4.33	39.38	POSKW
prove	40	481	168.78	117.95	28.62	4.29	35.45	POSKW
precious	14	128	59.07	31.39	7.8	4.27	61.21	POSKW
weren	43	525	181.43	128.74	31.2	4.25	33.98	POSKW
frustrate	12	104	50.63	25.5	6.37	4.23	66.01	POSKW
receive	50	628	210.97	154.0	37.24	4.2	31.22	POSKW
shake	21	219	88.61	53.7	13.18	4.19	49.05	POSKW
france	19	193	80.17	47.33	11.64	4.17	51.52	POSKW
row	16	155	67.51	38.01	9.39	4.11	55.92	POSKW
boy	42	514	177.22	126.04	30.54	4.1	33.75	POSKW
ticket	13	118	54.85	28.94	7.2	4.05	61.86	POSKW
march	25	276	105.49	67.68	16.53	4.0	43.66	POSKW
walk	100	1390	421.94	340.85	81.84	4.0	21.26	POSKW
cute	14	131	59.07	32.12	7.96	3.99	59.1	POSKW
thinker	9	71	37.97	17.41	4.39	3.98	74.26	POSKW
footage	8	60	33.76	14.71	3.73	3.95	78.58	POSKW
fade	10	83	42.19	20.35	5.11	3.93	69.84	POSKW
activist	21	223	88.61	54.68	13.4	3.92	47.35	POSKW
mass	36	432	151.9	105.93	25.7	3.9	35.65	POSKW
crisis	15	611	63.29	149.83	34.38	14.51	-81.21	NEGKW
sustainable	8	387	33.76	94.9	21.7	11.92	-95.05	NEGKW
invest	14	516	59.07	126.53	29.11	10.17	-72.69	NEGKW
production	8	358	33.76	87.79	20.1	9.88	-88.91	NEGKW
climate	23	717	97.05	175.82	40.64	9.54	-57.74	NEGKW
fix	18	590	75.95	144.68	33.39	8.95	-62.3	NEGKW
mistake	12	439	50.63	107.65	24.77	8.53	-72.05	NEGKW
mental	11	413	46.41	101.28	23.29	8.45	-74.29	NEGKW
possibility	18	575	75.95	141.0	32.57	8.17	-59.97	NEGKW
carbon	11	408	46.41	100.05	23.01	8.15	-73.24	NEGKW
fuel	13	449	54.85	110.1	25.38	7.71	-66.99	NEGKW
wind	12	424	50.63	103.97	23.95	7.65	-69.0	NEGKW
continue	41	1061	173.0	260.18	60.53	7.48	-40.25	NEGKW
generate	15	492	63.29	120.65	27.85	7.47	-62.36	NEGKW
economy	22	643	92.83	157.68	36.52	7.08	-51.77	NEGKW
fair	10	364	42.19	89.26	20.54	7.0	-71.61	NEGKW
creativity	8	313	33.76	76.75	17.63	6.92	-77.82	NEGKW
infrastructure	10	362	42.19	88.77	20.43	6.88	-71.13	NEGKW
student	36	938	151.9	230.01	53.5	6.8	-40.91	NEGKW
support	46	1144	194.09	280.53	65.36	6.73	-36.42	NEGKW
industry	27	741	113.92	181.71	42.18	6.59	-45.86	NEGKW
economic	24	673	101.27	165.03	38.28	6.46	-47.89	NEGKW
focus	49	1197	206.75	293.53	68.44	6.45	-34.69	NEGKW
moment	72	1659	303.8	406.82	95.07	6.44	-28.99	NEGKW
cost	35	903	147.68	221.43	51.52	6.28	-39.96	NEGKW
effect	32	835	135.02	204.76	47.62	6.09	-41.05	NEGKW
contain	11	371	46.41	90.98	20.98	6.03	-64.87	NEGKW
health	46	1121	194.09	274.89	64.1	5.97	-34.46	NEGKW
