lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
african	60	283	175.44	71.23	27.19	32.9	84.49	POSKW
us	88	585	257.31	147.24	53.34	20.77	54.41	POSKW
self-driving	12	22	35.09	5.54	2.69	20.33	145.48	POSKW
nigerian	16	43	46.78	10.82	4.68	19.26	124.85	POSKW
continent	42	223	122.81	56.13	21.0	18.08	74.53	POSKW
trump	21	81	61.4	20.39	8.08	16.13	100.29	POSKW
penalty	12	31	35.09	7.8	3.41	15.04	127.23	POSKW
prayer	15	54	43.86	13.59	5.47	12.71	105.37	POSKW
heal	30	174	87.72	43.8	16.17	10.47	66.8	POSKW
daily	48	331	140.35	83.31	30.04	10.01	51.0	POSKW
struggle	77	600	225.15	151.02	53.66	9.82	39.41	POSKW
wing	22	115	64.33	28.95	10.86	9.8	75.87	POSKW
martin	21	109	61.4	27.44	10.3	9.5	76.47	POSKW
stressful	13	53	38.01	13.34	5.23	9.17	96.09	POSKW
helpless	13	56	38.01	14.1	5.47	8.38	91.8	POSKW
sibling	18	93	52.63	23.41	8.8	8.22	76.86	POSKW
refugee	27	166	78.95	41.78	15.3	8.06	61.57	POSKW
prejudice	14	66	40.94	16.61	6.34	7.68	84.53	POSKW
suffering	29	187	84.8	47.07	17.12	7.53	57.22	POSKW
phone	89	753	260.23	189.53	66.74	7.36	31.44	POSKW
judge	35	241	102.34	60.66	21.88	7.34	51.14	POSKW
diversity	39	277	114.04	69.72	25.05	7.31	48.23	POSKW
crucial	29	189	84.8	47.57	17.28	7.29	56.24	POSKW
practice	84	706	245.61	177.7	62.61	7.23	32.09	POSKW
fast-forward	13	61	38.01	15.35	5.87	7.2	84.92	POSKW
meditation	11	47	32.16	11.83	4.6	7.19	92.44	POSKW
numb	11	47	32.16	11.83	4.6	7.19	92.44	POSKW
isolated	12	54	35.09	13.59	5.23	7.17	88.32	POSKW
service	80	668	233.92	168.13	59.29	7.15	32.72	POSKW
homeless	15	76	43.86	19.13	7.21	7.14	78.52	POSKW
declare	19	107	55.56	26.93	9.99	7.13	69.4	POSKW
dc	14	69	40.94	17.37	6.58	7.05	80.85	POSKW
endeavor	15	77	43.86	19.38	7.29	6.95	77.42	POSKW
planner	11	48	32.16	12.08	4.68	6.94	90.78	POSKW
tanzania	12	55	35.09	13.84	5.31	6.94	86.83	POSKW
illustrate	25	159	73.1	40.02	14.58	6.77	58.49	POSKW
articulate	15	78	43.86	19.63	7.37	6.76	76.32	POSKW
nigeria	18	103	52.63	25.92	9.59	6.5	67.99	POSKW
taxi	11	50	32.16	12.58	4.83	6.46	87.51	POSKW
filter	24	153	70.18	38.51	14.03	6.45	58.27	POSKW
path	62	506	181.29	127.36	45.02	6.28	34.94	POSKW
dignity	23	146	67.25	36.75	13.39	6.26	58.66	POSKW
muslim	18	105	52.63	26.43	9.75	6.19	66.29	POSKW
fake	23	147	67.25	37.0	13.47	6.14	58.04	POSKW
blame	27	182	78.95	45.81	16.57	6.09	53.12	POSKW
sadness	14	74	40.94	18.63	6.97	6.09	74.91	POSKW
kenya	22	139	64.33	34.99	12.76	6.08	59.09	POSKW
analyze	32	227	93.57	57.14	20.53	6.03	48.35	POSKW
africa	66	549	192.98	138.18	48.74	6.02	33.1	POSKW
cultivate	16	90	46.78	22.65	8.4	6.02	69.5	POSKW
epidemic	23	148	67.25	37.25	13.55	6.01	57.41	POSKW
incarceration	11	52	32.16	13.09	4.99	6.01	84.31	POSKW
violence	47	367	137.43	92.37	32.81	5.94	39.21	POSKW
memory	52	415	152.05	104.46	37.01	5.91	37.11	POSKW
education	84	730	245.61	183.74	64.52	5.88	28.82	POSKW
teenager	29	202	84.8	50.84	18.31	5.84	50.06	POSKW
symptom	25	167	73.1	42.03	15.22	5.81	53.96	POSKW
bug	18	108	52.63	27.18	9.99	5.75	63.77	POSKW
kitchen	29	203	84.8	51.09	18.39	5.74	49.6	POSKW
loss	51	409	149.12	102.94	36.46	5.66	36.64	POSKW
neighbor	45	352	131.58	88.6	31.47	5.64	39.04	POSKW
philadelphia	11	54	32.16	13.59	5.15	5.58	81.18	POSKW
overcome	35	260	102.34	65.44	23.38	5.51	43.98	POSKW
study	151	1428	441.52	359.43	125.15	5.47	20.5	POSKW
someone	146	1376	426.9	346.34	120.63	5.46	20.84	POSKW
hadn	36	270	105.26	67.96	24.25	5.44	43.07	POSKW
toilet	17	102	49.71	25.67	9.43	5.43	63.77	POSKW
racist	13	70	38.01	17.62	6.58	5.42	73.31	POSKW
housing	24	163	70.18	41.03	14.82	5.28	52.42	POSKW
consequence	50	405	146.2	101.94	36.06	5.27	35.67	POSKW
neuroscientist	13	71	38.01	17.87	6.66	5.25	72.08	POSKW
racism	19	120	55.56	30.2	11.02	5.25	59.12	POSKW
soccer	13	71	38.01	17.87	6.66	5.25	72.08	POSKW
wheel	24	164	70.18	41.28	14.9	5.17	51.85	POSKW
belong	42	330	122.81	83.06	29.48	5.15	38.61	POSKW
beautiful	107	980	312.87	246.66	86.15	5.12	23.66	POSKW
ok	44	350	128.65	88.09	31.23	5.08	37.43	POSKW
slavery	14	80	40.94	20.14	7.45	5.07	68.12	POSKW
spiritual	18	113	52.63	28.44	10.38	5.06	59.67	POSKW
job	155	1483	453.22	373.27	129.83	5.02	19.35	POSKW
obama	17	105	49.71	26.43	9.67	5.01	61.15	POSKW
primary	30	220	87.72	55.37	19.81	4.97	45.21	POSKW
cheer	12	65	35.09	16.36	6.1	4.94	72.8	POSKW
sacred	15	89	43.86	22.4	8.24	4.94	64.77	POSKW
uniform	14	81	40.94	20.39	7.53	4.92	67.02	POSKW
algorithm	31	230	90.64	57.89	20.69	4.9	44.1	POSKW
overwhelming	19	123	55.56	30.96	11.25	4.88	56.86	POSKW
deny	25	176	73.1	44.3	15.93	4.84	49.06	POSKW
mother	89	802	260.23	201.86	70.62	4.83	25.26	POSKW
smoking	11	58	32.16	14.6	5.47	4.81	75.13	POSKW
alzheimer	12	66	35.09	16.61	6.18	4.77	71.47	POSKW
prevention	13	74	38.01	18.63	6.9	4.75	68.46	POSKW
election	31	232	90.64	58.39	20.84	4.73	43.28	POSKW
accuracy	15	91	43.86	22.9	8.4	4.65	62.77	POSKW
village	42	337	122.81	84.82	30.04	4.65	36.59	POSKW
bully	13	75	38.01	18.88	6.97	4.6	67.27	POSKW
hate	48	396	140.35	99.67	35.19	4.59	33.9	POSKW
family	155	1498	453.22	377.05	131.01	4.53	18.35	POSKW
correct	32	244	93.57	61.41	21.88	4.5	41.49	POSKW
fill	70	616	204.68	155.05	54.37	4.5	27.59	POSKW
honor	34	263	99.42	66.2	23.54	4.49	40.12	POSKW
trauma	21	144	61.4	36.24	13.08	4.47	51.53	POSKW
conversation	88	800	257.31	201.36	70.38	4.46	24.4	POSKW
curiosity	26	189	76.02	47.57	17.04	4.46	46.04	POSKW
attitude	24	171	70.18	43.04	15.46	4.45	47.93	POSKW
gaze	11	60	32.16	15.1	5.63	4.45	72.2	POSKW
shop	30	226	87.72	56.88	20.29	4.45	42.65	POSKW
amplify	18	118	52.63	29.7	10.78	4.44	55.7	POSKW
certainty	12	68	35.09	17.12	6.34	4.44	68.85	POSKW
dinner	37	292	108.19	73.5	26.08	4.44	38.19	POSKW
hopeful	18	118	52.63	29.7	10.78	4.44	55.7	POSKW
import	12	68	35.09	17.12	6.34	4.44	68.85	POSKW
abandon	20	136	58.48	34.23	12.36	4.38	52.31	POSKW
powerful	97	897	283.63	225.77	78.78	4.29	22.71	POSKW
elite	17	111	49.71	27.94	10.15	4.25	56.07	POSKW
silence	29	220	84.8	55.37	19.74	4.17	41.98	POSKW
reclaim	13	78	38.01	19.63	7.21	4.15	63.77	POSKW
facebook	33	258	96.49	64.94	23.06	4.14	39.09	POSKW
damn	11	62	32.16	15.61	5.79	4.12	69.33	POSKW
religious	26	193	76.02	48.58	17.36	4.1	44.05	POSKW
resist	19	130	55.56	32.72	11.81	4.07	51.73	POSKW
prompt	11	63	32.16	15.86	5.87	3.96	67.92	POSKW
reject	22	158	64.33	39.77	14.27	3.96	47.19	POSKW
wake	52	447	152.05	112.51	39.55	3.9	29.89	POSKW
presidential	13	80	38.01	20.14	7.37	3.87	61.48	POSKW
crime	33	262	96.49	65.95	23.38	3.85	37.61	POSKW
sort	74	1279	216.37	321.92	107.24	12.45	-39.22	NEGKW
object	19	460	55.56	115.78	37.96	12.43	-70.3	NEGKW
slide	11	322	32.16	81.05	26.39	12.29	-86.36	NEGKW
piece	60	1046	175.44	263.28	87.66	10.57	-40.04	NEGKW
ll	150	2261	438.6	569.09	191.09	10.3	-25.9	NEGKW
main	22	477	64.33	120.06	39.55	9.95	-60.45	NEGKW
carbon	18	401	52.63	100.93	33.21	8.96	-62.91	NEGKW
interested	37	680	108.19	171.16	56.83	8.49	-45.08	NEGKW
emission	12	295	35.09	74.25	24.33	8.23	-71.64	NEGKW
hot	21	436	61.4	109.74	36.22	8.09	-56.49	NEGKW
ted	42	744	122.81	187.26	62.3	8.04	-41.58	NEGKW
financial	21	430	61.4	108.23	35.75	7.67	-55.21	NEGKW
fund	19	397	55.56	99.92	32.97	7.5	-57.07	NEGKW
tie	12	282	35.09	70.98	23.3	7.14	-67.68	NEGKW
burn	20	404	58.48	101.69	33.61	6.92	-53.95	NEGKW
hasn	14	307	40.94	77.27	25.44	6.6	-61.48	NEGKW
cut	46	772	134.5	194.31	64.83	6.56	-36.38	NEGKW
red	36	628	105.26	158.07	52.63	6.36	-40.1	NEGKW
energy	59	944	172.51	237.6	79.5	6.26	-31.74	NEGKW
green	35	612	102.34	154.04	51.28	6.26	-40.33	NEGKW
video	43	724	125.73	182.23	60.79	6.25	-36.69	NEGKW
giant	16	331	46.78	83.31	27.5	6.08	-56.16	NEGKW
corner	21	405	61.4	101.94	33.76	5.99	-49.63	NEGKW
final	28	507	81.87	127.61	42.4	5.98	-43.67	NEGKW
general	32	564	93.57	141.96	47.24	5.97	-41.09	NEGKW
heat	17	340	49.71	85.58	28.3	5.65	-53.03	NEGKW
material	39	656	114.04	165.11	55.08	5.64	-36.6	NEGKW
music	28	500	81.87	125.85	41.85	5.58	-42.34	NEGKW
thanks	30	524	87.72	131.89	43.91	5.34	-40.23	NEGKW
central	22	407	64.33	102.44	34.0	5.21	-45.71	NEGKW
top	77	1156	225.15	290.96	97.73	5.12	-25.51	NEGKW
note	26	463	76.02	116.54	38.76	5.11	-42.08	NEGKW
fossil	11	240	32.16	60.41	19.89	5.09	-61.02	NEGKW
stuff	61	943	178.36	237.35	79.58	5.09	-28.38	NEGKW
interest	36	602	105.26	151.52	50.57	5.03	-36.03	NEGKW
invent	25	447	73.1	112.51	37.41	5.02	-42.47	NEGKW
nature	53	833	154.97	209.67	70.22	4.98	-30.0	NEGKW
kind	175	2407	511.7	605.84	204.65	4.89	-16.85	NEGKW
destroy	22	400	64.33	100.68	33.45	4.8	-44.06	NEGKW
special	36	597	105.26	150.26	50.17	4.79	-35.22	NEGKW
nice	40	651	116.96	163.86	54.77	4.74	-33.4	NEGKW
notion	14	279	40.94	70.22	23.22	4.59	-52.7	NEGKW
actual	26	453	76.02	114.02	37.96	4.57	-39.99	NEGKW
communicate	25	437	73.1	109.99	36.62	4.47	-40.3	NEGKW
course	132	1846	385.96	464.64	156.77	4.47	-18.5	NEGKW
shoot	20	365	58.48	91.87	30.51	4.44	-44.42	NEGKW
bone	11	231	32.16	58.14	19.18	4.43	-57.53	NEGKW
internet	40	644	116.96	162.09	54.21	4.42	-32.35	NEGKW
summer	23	407	67.25	102.44	34.08	4.38	-41.47	NEGKW
dark	31	517	90.64	130.13	43.43	4.26	-35.77	NEGKW
exciting	32	527	93.57	132.65	44.31	4.08	-34.55	NEGKW
remarkable	18	330	52.63	83.06	27.58	4.08	-44.85	NEGKW
natural	53	810	154.97	203.88	68.4	4.06	-27.26	NEGKW
