lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
ai	61	165	297.56	40.15	10.74	124.18	152.45	POSKW
incumbent	12	16	58.54	3.89	1.33	36.44	175.06	POSKW
gaza	11	18	53.66	4.38	1.38	30.29	169.82	POSKW
chatgpt	11	19	53.66	4.62	1.43	29.45	168.27	POSKW
hamas	9	11	43.9	2.68	0.95	28.39	177.02	POSKW
tiktok	13	33	63.41	8.03	2.19	27.65	155.05	POSKW
biden	10	17	48.78	4.14	1.28	27.0	168.73	POSKW
climate	67	673	326.83	163.75	35.16	24.19	66.49	POSKW
conflict	43	355	209.76	86.37	18.91	24.04	83.33	POSKW
ukraine	16	63	78.05	15.33	3.75	24.02	134.34	POSKW
scroll	15	61	73.17	14.84	3.61	21.84	132.55	POSKW
us	60	613	292.68	149.15	31.97	20.72	64.97	POSKW
agi	7	10	34.15	2.43	0.81	20.59	173.39	POSKW
covid	18	97	87.8	23.6	5.46	19.34	115.26	POSKW
openai	7	12	34.15	2.92	0.9	18.82	168.49	POSKW
phd	17	90	82.93	21.9	5.08	18.66	116.44	POSKW
generative	9	25	43.9	6.08	1.62	17.98	151.32	POSKW
unlock	20	124	97.56	30.17	6.84	17.9	105.52	POSKW
invest	48	482	234.15	117.27	25.18	17.34	66.51	POSKW
israelis	8	20	39.02	4.87	1.33	17.19	155.65	POSKW
fusion	10	34	48.78	8.27	2.09	17.08	142.0	POSKW
drought	16	90	78.05	21.9	5.04	16.3	112.36	POSKW
hw	8	22	39.02	5.35	1.43	16.1	151.75	POSKW
musk	9	29	43.9	7.06	1.81	16.06	144.61	POSKW
republicans	9	30	43.9	7.3	1.85	15.63	142.98	POSKW
gen	8	23	39.02	5.6	1.47	15.59	149.83	POSKW
palestinians	7	17	34.15	4.14	1.14	15.34	156.78	POSKW
fraction	20	140	97.56	34.06	7.6	14.94	96.48	POSKW
iranian	9	32	43.9	7.79	1.95	14.8	139.75	POSKW
intelligence	39	385	190.24	93.67	20.14	14.71	68.03	POSKW
academia	9	33	43.9	8.03	2.0	14.41	138.16	POSKW
israeli	9	34	43.9	8.27	2.04	14.03	136.58	POSKW
companion	10	43	48.78	10.46	2.52	13.79	129.36	POSKW
navigate	26	223	126.83	54.26	11.83	13.47	80.15	POSKW
super	29	263	141.46	63.99	13.87	13.35	75.42	POSKW
