lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
ukraine	23	56	93.5	13.76	4.5	43.04	148.68	POSKW
wpr	15	21	60.98	5.16	2.05	39.5	168.79	POSKW
membership	20	48	81.3	11.8	3.88	37.83	149.32	POSKW
pennington	13	20	52.85	4.92	1.88	32.57	165.96	POSKW
covid	24	91	97.56	22.36	6.56	30.37	125.41	POSKW
climate	81	659	329.27	161.96	42.19	30.25	68.12	POSKW
thought-provoking	9	8	36.59	1.97	0.97	28.99	179.6	POSKW
pandemic	42	253	170.73	62.18	16.82	28.87	93.22	POSKW
whitney	15	36	60.98	8.85	2.91	28.37	149.32	POSKW
putin	13	26	52.85	6.39	2.22	27.88	156.85	POSKW
rodgers	11	20	44.72	4.92	1.77	25.04	160.39	POSKW
gunter	8	8	32.52	1.97	0.91	24.59	177.2	POSKW
burnout	10	16	40.65	3.93	1.48	24.52	164.72	POSKW
exhaustion	10	17	40.65	4.18	1.54	23.69	162.72	POSKW
fossil	35	216	142.28	53.08	14.31	23.09	91.31	POSKW
emission	40	267	162.6	65.62	17.5	22.92	84.99	POSKW
ukrainians	8	10	32.52	2.46	1.03	22.28	171.9	POSKW
decarbonize	13	38	52.85	9.34	2.91	21.04	139.93	POSKW
decarbonization	9	17	36.59	4.18	1.48	20.02	159.0	POSKW
tiktok	12	34	48.78	8.36	2.62	19.94	141.5	POSKW
jen	8	14	32.52	3.44	1.25	18.63	161.73	POSKW
financial	49	402	199.19	98.8	25.71	17.92	67.38	POSKW
ownership	20	103	81.3	25.31	7.01	17.46	105.03	POSKW
indigenous	24	140	97.56	34.41	9.35	17.38	95.71	POSKW
us	65	608	264.23	149.42	38.37	16.4	55.51	POSKW
countdown	9	25	36.59	6.14	1.94	15.2	142.48	POSKW
support	101	1089	410.57	267.63	67.84	15.06	42.15	POSKW
sustainability	22	135	89.43	33.18	8.95	14.66	91.76	POSKW
confidence	32	247	130.08	60.7	15.91	13.56	72.73	POSKW
stress	38	315	154.47	77.41	20.12	13.54	66.46	POSKW
mindset	21	136	85.37	33.42	8.95	12.73	87.45	POSKW
access	80	850	325.2	208.9	53.02	12.7	43.55	POSKW
pivot	11	46	44.72	11.3	3.25	12.5	119.28	POSKW
pollute	14	72	56.91	17.69	4.9	12.25	105.13	POSKW
uk	24	170	97.56	41.78	11.06	12.24	80.07	POSKW
gas	44	399	178.86	98.06	25.26	12.22	58.36	POSKW
