lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
coronavirus	35	9	124.56	2.23	2.87	147.83	192.96	POSKW
pandemic	84	211	298.93	52.31	19.21	134.85	140.43	POSKW
distancing	17	4	60.5	0.99	1.37	72.96	193.55	POSKW
quarantine	20	16	71.17	3.97	2.34	61.95	178.89	POSKW
wuhan	11	2	39.15	0.5	0.85	49.2	195.0	POSKW
gretta	10	1	35.59	0.25	0.72	48.06	197.23	POSKW
cohn	10	2	35.59	0.5	0.78	44.09	194.5	POSKW
gallardo	10	2	35.59	0.5	0.78	44.09	194.5	POSKW
hsu	10	2	35.59	0.5	0.78	44.09	194.5	POSKW
hilton	11	4	39.15	0.99	0.98	43.23	190.12	POSKW
worklife	11	4	39.15	0.99	0.98	43.23	190.12	POSKW
leyton-brown	9	1	32.03	0.25	0.65	42.8	196.93	POSKW
lockdown	18	26	64.06	6.45	2.87	42.3	163.43	POSKW
us	91	582	323.84	144.27	43.83	42.25	76.72	POSKW
helms	10	3	35.59	0.74	0.85	40.99	191.81	POSKW
quint	11	7	39.15	1.74	1.17	36.98	183.02	POSKW
mask	30	101	106.76	25.04	8.53	36.52	124.01	POSKW
accenture	10	5	35.59	1.24	0.98	36.21	186.54	POSKW
cheng	9	3	32.03	0.74	0.78	36.07	190.92	POSKW
sars	13	14	46.26	3.47	1.76	35.51	172.09	POSKW
tracing	10	6	35.59	1.49	1.04	34.27	183.95	POSKW
covid	27	88	96.09	21.81	7.49	34.0	125.99	POSKW
constanza	10	7	35.59	1.74	1.11	32.54	181.4	POSKW
donnell	11	10	39.15	2.48	1.37	32.38	176.18	POSKW
phelan	9	5	32.03	1.24	0.91	31.59	185.1	POSKW
allison	12	14	42.7	3.47	1.69	31.55	169.94	POSKW
rubenstein	10	8	35.59	1.98	1.17	30.98	178.89	POSKW
studios	9	6	32.03	1.49	0.98	29.78	182.25	POSKW
pennington	13	20	46.26	4.96	2.15	29.46	161.28	POSKW
virus	36	170	128.11	42.14	13.42	28.66	100.99	POSKW
sap	10	11	35.59	2.73	1.37	27.05	171.53	POSKW
wpr	13	23	46.26	5.7	2.34	27.02	156.11	POSKW
inequity	18	49	64.06	12.15	4.36	26.96	136.24	POSKW
pineapple	9	8	32.03	1.98	1.11	26.74	176.68	POSKW
angela	12	19	42.7	4.71	2.02	26.73	160.27	POSKW
rodgers	12	19	42.7	4.71	2.02	26.73	160.27	POSKW
michelle	13	25	46.26	6.2	2.47	25.56	152.75	POSKW
isolation	25	99	88.97	24.54	8.08	25.26	113.52	POSKW
crisis	75	551	266.9	136.59	40.77	25.02	64.59	POSKW
impact	117	998	416.37	247.4	72.61	24.77	50.91	POSKW
reopen	9	10	32.03	2.48	1.24	24.23	171.26	POSKW
coworker	20	68	71.17	16.86	5.73	24.09	123.41	POSKW
jessica	11	18	39.15	4.46	1.89	24.02	159.07	POSKW
infected	15	39	53.38	9.67	3.52	23.39	138.66	POSKW
floyd	11	19	39.15	4.71	1.95	23.22	157.04	POSKW
ag	12	24	42.7	5.95	2.34	22.96	151.09	POSKW
role	91	739	323.84	183.19	54.05	22.7	55.48	POSKW
whitney	14	37	49.82	9.17	3.32	21.52	137.81	POSKW
vaccine	25	113	88.97	28.01	8.99	21.2	104.22	POSKW
outbreak	17	56	60.5	13.88	4.75	21.17	125.35	POSKW
workplace	32	171	113.88	42.39	13.22	20.94	91.5	POSKW
respond	70	537	249.11	133.12	39.53	20.73	60.69	POSKW
ebola	13	33	46.26	8.18	3.0	20.69	139.9	POSKW
anna	12	28	42.7	6.94	2.6	20.46	144.08	POSKW
transmitter	12	28	42.7	6.94	2.6	20.46	144.08	POSKW
rick	11	23	39.15	5.7	2.21	20.38	149.15	POSKW
colin	10	19	35.59	4.71	1.89	19.83	153.25	POSKW
schedule	25	120	88.97	29.75	9.44	19.43	99.77	POSKW
vulnerable	45	298	160.14	73.87	22.34	19.35	73.73	POSKW
pharmacy	11	25	39.15	6.2	2.34	19.14	145.33	POSKW
respiratory	11	25	39.15	6.2	2.34	19.14	145.33	POSKW
immunity	10	20	35.59	4.96	1.95	19.13	151.09	POSKW
racism	24	115	85.41	28.51	9.05	18.7	99.9	POSKW
infectious	17	66	60.5	16.36	5.41	17.6	114.85	POSKW
sponsor	19	81	67.62	20.08	6.51	17.46	108.41	POSKW
podcast	15	55	53.38	13.63	4.56	16.61	118.62	POSKW
emergency	31	188	110.32	46.6	14.26	16.07	81.21	POSKW
inequality	31	188	110.32	46.6	14.26	16.07	81.21	POSKW
ceo	37	244	131.67	60.49	18.3	16.06	74.09	POSKW
focus	118	1128	419.93	279.62	81.14	15.84	40.11	POSKW
infect	20	96	71.17	23.8	7.55	15.54	99.77	POSKW
cough	11	33	39.15	8.18	2.87	15.05	130.86	POSKW
episode	21	107	74.73	26.52	8.34	14.87	95.22	POSKW
protect	83	743	295.37	184.18	53.79	14.7	46.37	POSKW
crucial	30	188	106.76	46.6	14.2	14.54	78.45	POSKW
expose	37	256	131.67	63.46	19.08	14.37	69.91	POSKW
organizational	13	48	46.26	11.9	3.97	14.28	118.17	POSKW
advice	38	268	135.23	66.44	19.93	14.08	68.23	POSKW
step	121	1193	430.6	295.74	85.57	14.01	37.14	POSKW
struggle	70	607	249.11	150.47	44.09	13.98	49.37	POSKW
race	57	466	202.85	115.52	34.06	13.92	54.86	POSKW
response	69	598	245.55	148.24	43.44	13.8	49.42	POSKW
recommendation	16	72	56.94	17.85	5.73	13.66	104.54	POSKW
interview	44	332	156.58	82.3	24.49	13.65	62.19	POSKW
midst	16	73	56.94	18.1	5.8	13.39	103.53	POSKW
frontline	10	31	35.59	7.68	2.67	13.25	128.96	POSKW
justice	43	326	153.02	80.81	24.03	13.17	61.76	POSKW
essential	41	306	145.91	75.86	22.6	13.11	63.18	POSKW
anxiety	32	218	113.88	54.04	16.28	12.89	71.27	POSKW
health	108	1059	384.34	262.52	76.0	12.85	37.67	POSKW
employee	38	279	135.23	69.16	20.64	12.7	64.65	POSKW
convenience	11	39	39.15	9.67	3.26	12.65	120.78	POSKW
injustice	22	128	78.29	31.73	9.77	12.36	84.64	POSKW
viral	18	94	64.06	23.3	7.29	12.24	93.3	POSKW
