lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
selfie	9	16	33.21	3.96	1.57	19.22	157.42	POSKW
us	71	602	261.99	148.86	42.27	17.51	55.07	POSKW
confession	12	39	44.28	9.64	3.2	15.83	128.46	POSKW
syrian	11	34	40.59	8.41	2.83	15.25	131.36	POSKW
solidarity	14	58	51.66	14.34	4.52	14.09	113.08	POSKW
innocent	16	74	59.04	18.3	5.65	13.93	105.36	POSKW
heartbreaking	10	32	36.9	7.91	2.64	13.4	129.37	POSKW
equality	22	129	81.18	31.9	9.48	13.13	87.16	POSKW
formula	16	78	59.04	19.29	5.9	12.92	101.5	POSKW
revenge	9	27	33.21	6.68	2.26	12.83	133.05	POSKW
dream	79	761	291.51	188.18	52.76	12.19	43.08	POSKW
shame	28	195	103.32	48.22	14.01	11.76	72.72	POSKW
dread	10	38	36.9	9.4	3.01	11.16	118.81	POSKW
obscure	12	53	44.28	13.11	4.08	11.12	108.65	POSKW
ill	14	71	51.66	17.56	5.34	10.65	98.54	POSKW
teen	14	73	51.66	18.05	5.46	10.2	96.42	POSKW
court	29	219	107.01	54.15	15.58	9.99	65.59	POSKW
enforcement	14	75	51.66	18.55	5.59	9.77	94.33	POSKW
hatred	13	67	47.97	16.57	5.02	9.65	97.32	POSKW
researcher	44	387	162.36	95.7	27.07	9.61	51.67	POSKW
convict	10	44	36.9	10.88	3.39	9.31	108.91	POSKW
relentless	9	37	33.21	9.15	2.89	9.14	113.6	POSKW
hormone	16	97	59.04	23.99	7.1	8.98	84.44	POSKW
detect	28	220	103.32	54.4	15.58	8.67	62.03	POSKW
apologize	14	81	51.66	20.03	5.97	8.56	88.24	POSKW
bias	28	221	103.32	54.65	15.64	8.56	61.62	POSKW
stunning	11	55	40.59	13.6	4.15	8.55	99.61	POSKW
friendly	17	111	62.73	27.45	8.04	8.23	78.25	POSKW
face	136	1556	501.85	384.77	106.26	8.2	26.41	POSKW
trust	58	571	214.02	141.2	39.5	8.14	41.0	POSKW
discrimination	15	93	55.35	23.0	6.78	8.06	82.59	POSKW
ability	83	883	306.27	218.35	60.67	7.92	33.52	POSKW
worthy	13	76	47.97	18.79	5.59	7.8	87.4	POSKW
wipe	17	114	62.73	28.19	8.23	7.77	75.98	POSKW
san	26	208	95.94	51.43	14.7	7.65	60.4	POSKW
claim	36	320	132.84	79.13	22.36	7.58	50.68	POSKW
sexual	25	198	92.25	48.96	14.01	7.57	61.31	POSKW
african-american	10	51	36.9	12.61	3.83	7.54	98.11	POSKW
publication	10	51	36.9	12.61	3.83	7.54	98.11	POSKW
sexuality	10	51	36.9	12.61	3.83	7.54	98.11	POSKW
contain	38	344	140.22	85.06	23.99	7.49	48.97	POSKW
evoke	9	43	33.21	10.63	3.27	7.48	102.99	POSKW
commit	41	379	151.29	93.72	26.38	7.47	47.0	POSKW
trait	16	107	59.04	26.46	7.72	7.36	76.21	POSKW
witness	31	269	114.39	66.52	18.84	7.09	52.92	POSKW
refugee	22	171	81.18	42.28	12.12	7.02	63.01	POSKW
student	82	892	302.58	220.57	61.17	6.88	31.35	POSKW
odd	28	238	103.32	58.85	16.71	6.85	54.84	POSKW
consequence	43	412	158.67	101.88	28.58	6.79	43.59	POSKW
political	62	643	228.78	159.0	44.28	6.78	35.99	POSKW
sentence	29	250	107.01	61.82	17.52	6.78	53.53	POSKW
donald	9	46	33.21	11.37	3.45	6.77	97.95	POSKW
injustice	18	132	66.42	32.64	9.42	6.68	68.2	POSKW
option	42	403	154.98	99.65	27.95	6.59	43.46	POSKW
phd	14	93	51.66	23.0	6.72	6.53	76.79	POSKW
undergo	12	74	44.28	18.3	5.4	6.52	83.04	POSKW
spite	10	56	36.9	13.85	4.15	6.48	90.85	POSKW
risky	14	94	51.66	23.24	6.78	6.38	75.87	POSKW
federal	20	156	73.8	38.58	11.05	6.32	62.69	POSKW
silence	26	223	95.94	55.14	15.64	6.18	54.01	POSKW
battle	28	246	103.32	60.83	17.21	6.14	51.77	POSKW
kindness	13	86	47.97	21.27	6.22	6.12	77.14	POSKW
paradox	13	86	47.97	21.27	6.22	6.12	77.14	POSKW
fear	71	770	261.99	190.41	52.82	6.07	31.65	POSKW
carolina	12	77	44.28	19.04	5.59	6.02	79.72	POSKW
implication	21	170	77.49	42.04	12.0	5.97	59.32	POSKW
bury	18	138	66.42	34.12	9.8	5.96	64.24	POSKW
letter	36	342	132.84	84.57	23.74	5.89	44.41	POSKW
refuse	24	204	88.56	50.45	14.32	5.87	54.84	POSKW
voter	13	88	47.97	21.76	6.34	5.82	75.17	POSKW
paris	21	172	77.49	42.53	12.12	5.77	58.25	POSKW
employment	13	89	47.97	22.01	6.41	5.68	74.2	POSKW
card	31	287	114.39	70.97	19.97	5.62	46.85	POSKW
verify	9	52	33.21	12.86	3.83	5.52	88.35	POSKW
police	35	336	129.15	83.09	23.3	5.48	43.41	POSKW
criminal	20	164	73.8	40.55	11.56	5.47	58.15	POSKW
choose	80	899	295.2	222.3	61.49	5.46	28.17	POSKW
girl	64	695	236.16	171.86	47.67	5.43	31.52	POSKW
post	33	313	121.77	77.4	21.73	5.43	44.56	POSKW
tunnel	10	62	36.9	15.33	4.52	5.37	82.59	POSKW
desire	33	314	121.77	77.65	21.79	5.36	44.25	POSKW
dc	11	72	40.59	17.8	5.21	5.3	78.04	POSKW
prosperity	12	82	44.28	20.28	5.9	5.26	74.36	POSKW
yell	13	92	47.97	22.75	6.59	5.26	71.33	POSKW
safe	69	763	254.61	188.67	52.25	5.23	29.75	POSKW
dark	48	500	177.12	123.64	34.42	5.13	35.56	POSKW
