lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
richard	15	118	600.0	27.51	0.77	62.19	182.47	POSKW
wurman	5	7	200.0	1.63	0.07	35.29	196.76	POSKW
safdie	3	1	120.0	0.23	0.02	26.42	199.22	POSKW
michael	8	137	320.0	31.93	0.84	22.1	163.7	POSKW
rw	3	4	120.0	0.93	0.04	21.39	196.92	POSKW
foot	15	632	600.0	147.32	3.75	19.3	121.15	POSKW
kahn	3	8	120.0	1.86	0.06	18.11	193.88	POSKW
suv	3	8	120.0	1.86	0.06	18.11	193.88	POSKW
conference	11	372	440.0	86.71	2.22	17.86	134.15	POSKW
diameter	5	56	200.0	13.05	0.35	17.57	175.49	POSKW
drawing	7	139	280.0	32.4	0.85	17.54	158.51	POSKW
mullis	2	1	80.0	0.23	0.02	16.8	198.84	POSKW
temporariness	2	1	80.0	0.23	0.02	16.8	198.84	POSKW
dole	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
herbie	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
jolla	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
juggler	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
saunter	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
skateboarder	2	2	80.0	0.47	0.02	15.08	197.68	POSKW
mars	6	123	240.0	28.67	0.75	14.71	157.31	POSKW
bullshit	3	16	120.0	3.73	0.11	14.52	187.94	POSKW
ceramic	3	16	120.0	3.73	0.11	14.52	187.94	POSKW
fool	5	81	200.0	18.88	0.5	14.3	165.5	POSKW
air	14	713	560.0	166.2	4.21	14.19	108.45	POSKW
wet	5	82	200.0	19.11	0.5	14.19	165.11	POSKW
asteroid	4	45	160.0	10.49	0.28	14.02	175.39	POSKW
juggling	2	3	80.0	0.7	0.03	13.91	196.53	POSKW
moshe	2	3	80.0	0.7	0.03	13.91	196.53	POSKW
scaffolding	3	18	120.0	4.2	0.12	13.89	186.49	POSKW
hell	8	256	320.0	59.67	1.53	13.69	137.13	POSKW
juggle	3	19	120.0	4.43	0.13	13.6	185.76	POSKW
seal	5	89	200.0	20.75	0.54	13.48	162.41	POSKW
kenneth	2	4	80.0	0.93	0.03	13.01	195.39	POSKW
malibu	2	4	80.0	0.93	0.03	13.01	195.39	POSKW
architect	7	206	280.0	48.02	1.23	12.92	141.44	POSKW
cockroach	3	23	120.0	5.36	0.15	12.58	182.89	POSKW
moore	4	57	160.0	13.29	0.35	12.34	169.33	POSKW
gecko	2	5	80.0	1.17	0.04	12.29	194.26	POSKW
potassium	2	5	80.0	1.17	0.04	12.29	194.26	POSKW
urinate	2	5	80.0	1.17	0.04	12.29	194.26	POSKW
clay	4	58	160.0	13.52	0.36	12.22	168.83	POSKW
propulsion	3	25	120.0	5.83	0.16	12.13	181.47	POSKW
beauty	9	365	360.0	85.08	2.17	12.09	123.54	POSKW
darwinism	2	6	80.0	1.4	0.05	11.68	193.13	POSKW
rf	2	6	80.0	1.4	0.05	11.68	193.13	POSKW
tablecloth	2	6	80.0	1.4	0.05	11.68	193.13	POSKW
carl	3	28	120.0	6.53	0.18	11.52	179.37	POSKW
conceive	4	66	160.0	15.38	0.41	11.31	164.91	POSKW
creationist	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
dawkins	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
enron	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
newtonian	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
nuts	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
shaker	2	7	80.0	1.63	0.05	11.15	192.0	POSKW
outside	12	655	480.0	152.68	3.86	11.02	103.47	POSKW
design	18	1252	720.0	291.84	7.36	11.01	84.63	POSKW
greet	4	69	160.0	16.08	0.42	11.0	163.46	POSKW
vocabulary	4	69	160.0	16.08	0.42	11.0	163.46	POSKW
crew	5	120	200.0	27.97	0.72	10.92	150.92	POSKW
furniture	4	71	160.0	16.55	0.43	10.8	162.5	POSKW
neat	4	72	160.0	16.78	0.44	10.7	162.03	POSKW
boulevard	2	8	80.0	1.86	0.06	10.69	190.89	POSKW
curable	2	8	80.0	1.86	0.06	10.69	190.89	POSKW
dyson	2	8	80.0	1.86	0.06	10.69	190.89	POSKW
lloyd	2	8	80.0	1.86	0.06	10.69	190.89	POSKW
sensuality	2	8	80.0	1.86	0.06	10.69	190.89	POSKW
mathematics	5	127	200.0	29.6	0.76	10.44	148.43	POSKW
october	5	128	200.0	29.84	0.77	10.38	148.07	POSKW
high-speed	3	35	120.0	8.16	0.22	10.32	174.54	POSKW
interlock	2	9	80.0	2.1	0.06	10.28	189.78	POSKW
laminate	2	9	80.0	2.1	0.06	10.28	189.78	POSKW
outing	2	9	80.0	2.1	0.06	10.28	189.78	POSKW
teapot	2	9	80.0	2.1	0.06	10.28	189.78	POSKW
gravity	5	131	200.0	30.54	0.79	10.19	147.02	POSKW
piece	16	1090	640.0	254.08	6.41	10.18	86.33	POSKW
contractor	3	36	120.0	8.39	0.23	10.17	173.86	POSKW
stuff	15	989	600.0	230.54	5.82	10.14	88.97	POSKW
committee	4	79	160.0	18.41	0.48	10.06	158.71	POSKW
gallery	4	79	160.0	18.41	0.48	10.06	158.71	POSKW
bishop	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
craftsmanship	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
gehry	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
hoover	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
saul	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
unsuspecting	2	10	80.0	2.33	0.07	9.91	188.67	POSKW
magazine	7	274	280.0	63.87	1.63	9.78	125.7	POSKW
leather	3	39	120.0	9.09	0.24	9.74	171.83	POSKW
memorial	3	39	120.0	9.09	0.24	9.74	171.83	POSKW
sketch	4	83	160.0	19.35	0.5	9.72	156.85	POSKW
designer	7	276	280.0	64.34	1.64	9.7	125.26	POSKW
sort	18	1335	720.0	311.19	7.84	9.68	79.29	POSKW
figure	18	1337	720.0	311.66	7.85	9.65	79.16	POSKW
ain	4	84	160.0	19.58	0.51	9.64	156.39	POSKW
canyon	3	40	120.0	9.32	0.25	9.61	171.16	POSKW
theologian	2	11	80.0	2.56	0.08	9.57	187.58	POSKW
frank	4	86	160.0	20.05	0.52	9.48	155.46	POSKW
fry	3	41	120.0	9.56	0.25	9.48	170.49	POSKW
motor	5	144	200.0	33.57	0.86	9.41	142.51	POSKW
peel	3	42	120.0	9.79	0.26	9.35	169.83	POSKW
rome	3	42	120.0	9.79	0.26	9.35	169.83	POSKW
dummy	2	12	80.0	2.8	0.08	9.26	186.49	POSKW
fisher	2	12	80.0	2.8	0.08	9.26	186.49	POSKW
kamen	2	12	80.0	2.8	0.08	9.26	186.49	POSKW
subatomic	2	12	80.0	2.8	0.08	9.26	186.49	POSKW
clip	5	147	200.0	34.27	0.88	9.24	141.49	POSKW
ramp	3	43	120.0	10.02	0.27	9.23	169.16	POSKW
split	5	148	200.0	34.5	0.89	9.18	141.15	POSKW
station	7	290	280.0	67.6	1.72	9.18	122.21	POSKW
lean	5	150	200.0	34.97	0.9	9.08	140.48	POSKW
grand	6	218	240.0	50.82	1.3	9.07	130.11	POSKW
bezos	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
fax	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
occupational	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
sagan	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
swat	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
wagon	2	13	80.0	3.03	0.09	8.97	185.4	POSKW
everybody	15	1063	600.0	247.79	6.25	8.85	83.09	POSKW
chair	6	225	240.0	52.45	1.34	8.78	128.26	POSKW
wonderful	11	658	440.0	153.38	3.88	8.78	96.61	POSKW
basket	3	47	120.0	10.96	0.29	8.76	166.54	POSKW
candle	3	47	120.0	10.96	0.29	8.76	166.54	POSKW
jeff	3	47	120.0	10.96	0.29	8.76	166.54	POSKW
terrific	3	47	120.0	10.96	0.29	8.76	166.54	POSKW
anything	20	1630	800.0	379.95	9.56	8.71	71.2	POSKW
