lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
okay	75	370	281.95	91.38	27.43	61.37	102.09	POSKW
typical	35	253	131.58	62.48	17.75	14.14	71.21	POSKW
musical	18	93	67.67	22.97	6.84	13.74	98.64	POSKW
gps	14	68	52.63	16.79	5.05	11.72	103.24	POSKW
tease	10	41	37.59	10.13	3.14	10.46	115.12	POSKW
healthcare	16	97	60.15	23.96	6.97	9.33	86.07	POSKW
ironic	11	53	41.35	13.09	3.95	9.31	103.83	POSKW
tiger	11	53	41.35	13.09	3.95	9.31	103.83	POSKW
occur	44	400	165.41	98.79	27.37	9.19	50.43	POSKW
geek	11	54	41.35	13.34	4.01	9.07	102.46	POSKW
primate	10	46	37.59	11.36	3.45	9.03	107.17	POSKW
fascinate	23	170	86.47	41.99	11.9	8.81	69.26	POSKW
drum	10	47	37.59	11.61	3.51	8.77	105.63	POSKW
reflective	8	33	30.08	8.15	2.53	8.31	114.71	POSKW
ph	12	67	45.11	16.55	4.87	8.09	92.65	POSKW
configuration	9	42	33.83	10.37	3.14	7.97	106.14	POSKW
calculate	21	157	78.95	38.78	10.97	7.82	68.25	POSKW
instant	14	88	52.63	21.73	6.29	7.63	83.1	POSKW
interface	19	138	71.43	34.08	9.68	7.59	70.79	POSKW
technique	35	316	131.58	78.04	21.64	7.49	51.08	POSKW
disabled	10	53	37.59	13.09	3.88	7.34	96.7	POSKW
intact	10	53	37.59	13.09	3.88	7.34	96.7	POSKW
pity	8	37	30.08	9.14	2.77	7.17	106.79	POSKW
display	23	185	86.47	45.69	12.82	7.06	61.71	POSKW
lion	12	73	45.11	18.03	5.24	6.96	85.79	POSKW
opera	10	55	37.59	13.58	4.01	6.91	93.83	POSKW
trivial	11	64	41.35	15.81	4.62	6.91	89.39	POSKW
relative	27	233	101.5	57.55	16.03	6.72	55.28	POSKW
habitat	15	105	56.39	25.93	7.4	6.53	74.0	POSKW
amateur	9	49	33.83	12.1	3.58	6.33	94.62	POSKW
score	24	205	90.23	50.63	14.12	6.17	56.22	POSKW
evaluation	9	50	33.83	12.35	3.64	6.12	93.05	POSKW
gates	12	78	45.11	19.26	5.55	6.12	80.3	POSKW
block	45	459	169.17	113.36	31.07	5.89	39.51	POSKW
thinking	65	713	244.36	176.09	47.96	5.84	32.47	POSKW
unemployment	10	61	37.59	15.07	4.38	5.77	85.56	POSKW
eric	9	52	33.83	12.84	3.76	5.72	89.94	POSKW
keyboard	9	52	33.83	12.84	3.76	5.72	89.94	POSKW
elephant	15	112	56.39	27.66	7.83	5.6	68.36	POSKW
sidewalk	10	62	37.59	15.31	4.44	5.59	84.23	POSKW
innovation	44	454	165.41	112.13	30.7	5.46	38.4	POSKW
iphone	15	114	56.39	28.16	7.95	5.36	66.79	POSKW
gotta	8	45	30.08	11.11	3.27	5.33	92.07	POSKW
smash	8	45	30.08	11.11	3.27	5.33	92.07	POSKW
common	78	897	293.23	221.54	60.1	5.22	27.86	POSKW
guy	95	1123	357.14	277.35	75.08	5.22	25.15	POSKW
computer	69	779	259.4	192.39	52.28	5.21	29.66	POSKW
network	54	585	203.01	144.48	39.39	5.21	33.69	POSKW
minute	96	1137	360.9	280.81	76.01	5.2	24.96	POSKW
analysis	25	228	93.98	56.31	15.6	5.16	50.13	POSKW
viable	10	65	37.59	16.05	4.62	5.1	80.3	POSKW
only	120	1465	451.13	361.82	97.71	5.07	21.97	POSKW
calorie	9	56	33.83	13.83	4.01	5.0	83.94	POSKW
engine	24	219	90.23	54.09	14.98	4.95	50.08	POSKW
exception	17	140	63.91	34.58	9.68	4.88	59.57	POSKW
provoke	8	48	30.08	11.85	3.45	4.76	86.91	POSKW
reason	132	1640	496.24	405.04	109.24	4.76	20.24	POSKW
sophisticated	19	164	71.43	40.5	11.28	4.72	55.26	POSKW
privacy	14	109	52.63	26.92	7.58	4.7	64.64	POSKW
australia	22	199	82.71	49.15	13.62	4.68	50.9	POSKW
software	33	331	124.06	81.75	22.44	4.66	41.12	POSKW
mayor	13	99	48.87	24.45	6.9	4.62	66.61	POSKW
triangle	8	49	30.08	12.1	3.51	4.58	85.23	POSKW
undermine	12	89	45.11	21.98	6.23	4.56	68.95	POSKW
attention	64	730	240.6	180.29	48.95	4.52	28.66	POSKW
obsession	9	59	33.83	14.57	4.19	4.51	79.59	POSKW
refrigerator	9	59	33.83	14.57	4.19	4.51	79.59	POSKW
motor	16	133	60.15	32.85	9.19	4.47	58.72	POSKW
click	22	202	82.71	49.89	13.81	4.43	49.5	POSKW
reinvent	12	90	45.11	22.23	6.29	4.43	67.97	POSKW
transparency	14	112	52.63	27.66	7.77	4.36	62.2	POSKW
arrow	9	60	33.83	14.82	4.25	4.35	78.17	POSKW
underwater	9	60	33.83	14.82	4.25	4.35	78.17	POSKW
information	91	1098	342.11	271.18	73.3	4.25	23.13	POSKW
meter	25	240	93.98	59.27	16.34	4.25	45.3	POSKW
standard	43	464	161.65	114.6	31.25	4.24	34.07	POSKW
sufficient	10	71	37.59	17.54	4.99	4.21	72.77	POSKW
matrix	9	61	33.83	15.07	4.32	4.2	76.77	POSKW
mobile	26	253	97.74	62.48	17.2	4.19	44.01	POSKW
locate	16	136	60.15	33.59	9.37	4.18	56.67	POSKW
dense	13	103	48.87	25.44	7.15	4.16	63.07	POSKW
stimulate	11	82	41.35	20.25	5.73	4.13	68.51	POSKW
surprise	57	648	214.29	160.04	43.46	4.12	28.98	POSKW
distance	30	303	112.78	74.83	20.53	4.11	40.45	POSKW
garage	10	72	37.59	17.78	5.05	4.08	71.55	POSKW
neuroscience	12	93	45.11	22.97	6.47	4.08	65.05	POSKW
tie	27	267	101.5	65.94	18.12	4.06	42.48	POSKW
cure	24	231	90.23	57.05	15.72	4.04	45.05	POSKW
economist	20	184	75.19	45.44	12.58	4.0	49.31	POSKW
logical	11	83	41.35	20.5	5.79	4.0	67.43	POSKW
yield	14	116	52.63	28.65	8.01	3.95	59.01	POSKW
mouse	16	139	60.15	34.33	9.56	3.9	54.66	POSKW
extract	18	162	67.67	40.01	11.1	3.89	51.37	POSKW
biologist	15	128	56.39	31.61	8.82	3.87	56.31	POSKW
third	89	1083	334.59	267.47	72.25	3.87	22.29	POSKW
inspire	14	574	52.63	141.76	36.25	18.74	-91.7	NEGKW
ensure	8	340	30.08	83.97	21.45	11.67	-94.52	NEGKW
earth	38	921	142.86	227.46	59.12	9.14	-45.69	NEGKW
celebrate	9	321	33.83	79.28	20.34	8.42	-80.35	NEGKW
neighbor	12	385	45.11	95.09	24.47	8.26	-71.29	NEGKW
beauty	11	363	41.35	89.65	23.06	8.24	-73.74	NEGKW
serve	21	568	78.95	140.28	36.31	8.04	-55.95	NEGKW
desire	10	337	37.59	83.23	21.39	7.97	-75.54	NEGKW
crime	8	287	30.08	70.88	18.19	7.6	-80.84	NEGKW
artificial	8	286	30.08	70.63	18.12	7.53	-80.55	NEGKW
community	71	1483	266.92	366.26	95.8	7.48	-31.38	NEGKW
core	13	393	48.87	97.06	25.03	7.4	-66.04	NEGKW
climate	29	711	109.02	175.6	45.62	7.36	-46.78	NEGKW
ocean	15	430	56.39	106.2	27.43	7.12	-61.27	NEGKW
resource	34	799	127.82	197.33	51.35	7.05	-42.76	NEGKW
trust	24	605	90.23	149.42	38.77	6.89	-49.4	NEGKW
atmosphere	8	276	30.08	68.16	17.51	6.82	-77.54	NEGKW
emission	9	298	33.83	73.6	18.93	6.81	-74.03	NEGKW
race	19	504	71.43	124.48	32.24	6.74	-54.16	NEGKW
curious	10	315	37.59	77.8	20.03	6.5	-69.68	NEGKW
knowledge	28	673	105.26	166.21	43.21	6.48	-44.9	NEGKW
shape	32	741	120.3	183.01	47.65	6.16	-41.35	NEGKW
visit	22	545	82.71	134.6	34.95	5.85	-47.76	NEGKW
safety	14	387	52.63	95.58	24.72	5.82	-57.95	NEGKW
heat	12	345	45.11	85.21	22.01	5.76	-61.53	NEGKW
humanity	23	561	86.47	138.55	36.0	5.7	-46.3	NEGKW
hey	9	280	33.83	69.15	17.82	5.62	-68.59	NEGKW
demand	22	534	82.71	131.88	34.27	5.33	-45.83	NEGKW
joy	12	337	45.11	83.23	21.51	5.29	-59.4	NEGKW
industry	33	735	124.06	181.53	47.34	5.15	-37.61	NEGKW
welcome	13	354	48.87	87.43	22.62	5.11	-56.58	NEGKW
diverse	8	250	30.08	61.74	15.9	5.07	-68.98	NEGKW
feeling	32	714	120.3	176.34	45.99	5.04	-37.78	NEGKW
march	10	291	37.59	71.87	18.56	5.0	-62.62	NEGKW
listen	46	965	172.93	238.33	62.32	4.99	-31.8	NEGKW
platform	16	411	60.15	101.51	26.32	4.98	-51.17	NEGKW
respect	18	449	67.67	110.89	28.79	4.93	-48.41	NEGKW
crisis	26	600	97.74	148.18	38.59	4.91	-41.02	NEGKW
deep	45	942	169.17	232.65	60.84	4.81	-31.59	NEGKW
