lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
india	54	383	270.0	93.07	20.25	41.22	97.46	POSKW
oxford	18	69	90.0	16.77	4.03	28.42	137.18	POSKW
delhi	13	35	65.0	8.51	2.22	27.11	153.72	POSKW
okay	47	398	235.0	96.72	20.63	26.34	83.37	POSKW
bangalore	8	10	40.0	2.43	0.83	25.36	177.09	POSKW
rupee	8	10	40.0	2.43	0.83	25.36	177.09	POSKW
unveil	10	21	50.0	5.1	1.44	24.44	162.95	POSKW
mister	7	7	35.0	1.7	0.65	24.26	181.46	POSKW
unseen	12	38	60.0	9.23	2.32	22.22	146.65	POSKW
province	12	47	60.0	11.42	2.73	18.58	136.03	POSKW
obama	18	104	90.0	25.27	5.65	18.35	112.3	POSKW
philip	8	19	40.0	4.62	1.25	18.13	158.61	POSKW
unclear	13	62	65.0	15.07	3.48	16.57	124.73	POSKW
cellphone	8	22	40.0	5.35	1.39	16.44	152.84	POSKW
mumbai	10	37	50.0	8.99	2.18	16.29	139.03	POSKW
charter	8	27	40.0	6.56	1.62	14.08	143.63	POSKW
sort	92	1261	460.0	306.44	62.71	12.61	40.07	POSKW
hans	6	16	30.0	3.89	1.02	12.6	154.11	POSKW
indian	19	148	95.0	35.97	7.74	12.42	90.15	POSKW
various	33	337	165.0	81.9	17.15	12.22	67.32	POSKW
scoop	6	17	30.0	4.13	1.07	12.07	151.58	POSKW
conceptual	8	33	40.0	8.02	1.9	11.8	133.2	POSKW
indians	8	33	40.0	8.02	1.9	11.8	133.2	POSKW
sphere	14	93	70.0	22.6	4.96	11.8	102.38	POSKW
fantastic	32	328	160.0	79.71	16.69	11.74	66.99	POSKW
pakistani	6	18	30.0	4.37	1.11	11.57	149.1	POSKW
filter	19	158	95.0	38.4	8.2	11.03	84.87	POSKW
brothers	7	27	35.0	6.56	1.58	10.99	136.85	POSKW
ecology	10	55	50.0	13.37	3.01	10.84	115.63	POSKW
lewis	7	28	35.0	6.8	1.62	10.63	134.89	POSKW
eastern	16	124	80.0	30.13	6.49	10.55	90.56	POSKW
valve	7	29	35.0	7.05	1.67	10.29	132.96	POSKW
triangle	9	48	45.0	11.66	2.64	10.12	117.66	POSKW
altitude	7	30	35.0	7.29	1.71	9.96	131.04	POSKW
backwards	6	22	30.0	5.35	1.3	9.85	139.5	POSKW
evolution	28	293	140.0	71.2	14.88	9.74	65.15	POSKW
al	14	106	70.0	25.76	5.56	9.61	92.4	POSKW
device	38	448	190.0	108.87	22.53	9.32	54.29	POSKW
clip	16	136	80.0	33.05	7.05	8.9	83.06	POSKW
pole	13	99	65.0	24.06	5.19	8.84	91.94	POSKW
diffuse	6	25	30.0	6.08	1.44	8.77	132.64	POSKW
particular	59	797	295.0	193.68	39.68	8.63	41.47	POSKW
anybody	41	506	205.0	122.96	25.35	8.59	50.03	POSKW
architectural	10	66	50.0	16.04	3.52	8.51	102.85	POSKW
cliff	10	66	50.0	16.04	3.52	8.51	102.85	POSKW
delicate	8	45	40.0	10.94	2.46	8.44	114.12	POSKW
contemporary	13	102	65.0	24.79	5.33	8.39	89.57	POSKW
organic	17	154	85.0	37.42	7.93	8.31	77.72	POSKW
fragment	9	57	45.0	13.85	3.06	8.12	105.85	POSKW
universe	31	358	155.0	87.0	18.03	8.12	56.2	POSKW
spiritual	14	117	70.0	28.43	6.07	8.05	84.46	POSKW
british	22	227	110.0	55.16	11.54	7.94	66.4	POSKW
inside	28	316	140.0	76.79	15.94	7.87	58.31	POSKW
drip	6	28	30.0	6.8	1.58	7.83	126.05	POSKW
sahara	6	28	30.0	6.8	1.58	7.83	126.05	POSKW
discovery	27	302	135.0	73.39	15.25	7.79	59.13	POSKW
atomic	7	38	35.0	9.23	2.09	7.71	116.49	POSKW
gandhi	7	38	35.0	9.23	2.09	7.71	116.49	POSKW
pond	8	49	40.0	11.91	2.64	7.56	108.24	POSKW
simulate	10	72	50.0	17.5	3.8	7.45	96.31	POSKW
inch	14	122	70.0	29.65	6.3	7.42	80.99	POSKW
god	45	593	225.0	144.11	29.57	7.32	43.83	POSKW
sand	14	123	70.0	29.89	6.35	7.29	80.31	POSKW
liter	6	30	30.0	7.29	1.67	7.27	121.8	POSKW
