lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
ai	58	168	204.23	41.68	14.87	81.08	132.21	POSKW
chatgpt	19	11	66.9	2.73	1.97	65.46	184.32	POSKW
openai	12	7	42.25	1.74	1.25	41.25	184.21	POSKW
disinformation	13	20	45.77	4.96	2.17	29.21	160.88	POSKW
climate	87	653	306.34	161.99	48.7	26.51	61.64	POSKW
renewable	26	113	91.55	28.03	9.15	22.9	106.23	POSKW
pandemic	42	253	147.89	62.76	19.42	21.55	80.82	POSKW
authoritarian	14	37	49.3	9.18	3.36	21.28	137.21	POSKW
shipping	13	33	45.77	8.19	3.03	20.46	139.32	POSKW
tiktok	13	33	45.77	8.19	3.03	20.46	139.32	POSKW
covid	22	93	77.46	23.07	7.57	20.12	108.21	POSKW
artificial	41	253	144.37	62.76	19.35	20.03	78.79	POSKW
transition	39	242	137.32	60.03	18.49	18.83	78.32	POSKW
ukraine	17	62	59.86	15.38	5.2	18.67	118.23	POSKW
emission	41	266	144.37	65.99	20.21	17.98	74.52	POSKW
ceo	37	244	130.28	60.53	18.49	15.64	73.11	POSKW
inflation	13	44	45.77	10.92	3.75	15.52	122.98	POSKW
decarbonize	12	39	42.25	9.68	3.36	14.96	125.47	POSKW
collective	46	339	161.97	84.1	25.34	14.75	63.29	POSKW
crisis	67	559	235.92	138.68	41.2	14.71	51.92	POSKW
carbon	49	370	172.54	91.79	27.58	14.68	61.1	POSKW
resilience	26	150	91.55	37.21	11.58	14.51	84.4	POSKW
learning	41	292	144.37	72.44	21.92	14.39	66.35	POSKW
journey	71	618	250.0	153.31	45.35	13.39	47.95	POSKW
leader	73	641	257.04	159.02	46.99	13.32	47.12	POSKW
tech	34	234	119.72	58.05	17.64	13.0	69.38	POSKW
initiative	30	197	105.63	48.87	14.94	12.8	73.48	POSKW
super	36	256	126.76	63.51	19.22	12.68	66.49	POSKW
playbook	9	26	31.69	6.45	2.3	12.61	132.35	POSKW
ensure	41	307	144.37	76.16	22.9	12.58	61.86	POSKW
