Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
would	MD	would
like	VB	like
to	TO	to
start	VB	start
with	IN	with
testicles	NNS	testicle
.	SENT	.
Men	NNS	man
who	WP	who
sleep	VBP	sleep
five	CD	five
hours	NNS	hour
a	DT	a
night	NN	night
have	VBP	have
significantly	RB	significantly
smaller	JJR	small
testicles	NNS	testicle
than	IN	than
those	DT	those
who	WP	who
sleep	VBP	sleep
seven	CD	seven
hours	NNS	hour
or	CC	or
more	JJR	more
.	SENT	.
In	IN	in
addition	NN	addition
,	,	,
men	NNS	man
who	WP	who
routinely	RB	routinely
sleep	VBP	sleep
just	RB	just
four	CD	four
to	TO	to
five	CD	five
hours	NNS	hour
a	DT	a
night	NN	night
will	MD	will
have	VB	have
a	DT	a
level	NN	level
of	IN	of
testosterone	NN	testosterone
which	WDT	which
is	VBZ	be
that	IN	that
of	IN	of
someone	NN	someone
10	CD	@card@
years	NNS	year
their	PP$	their
senior	JJ	senior
.	SENT	.
So	IN	so
a	DT	a
lack	NN	lack
of	IN	of
sleep	NN	sleep
will	MD	will
age	VB	age
a	DT	a
man	NN	man
by	IN	by
a	DT	a
decade	NN	decade
in	IN	in
terms	NNS	term
of	IN	of
that	DT	that
critical	JJ	critical
aspect	NN	aspect
of	IN	of
wellness	NN	wellness
.	SENT	.
And	CC	and
we	PP	we
see	VBP	see
equivalent	JJ	equivalent
impairments	NNS	impairment
in	IN	in
female	JJ	female
reproductive	JJ	reproductive
health	NN	health
caused	VBN	cause
by	IN	by
a	DT	a
lack	NN	lack
of	IN	of
sleep	NN	sleep
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
best	JJS	good
news	NN	news
that	IN	that
I	PP	I
have	VBP	have
for	IN	for
you	PP	you
today	NN	today
.	SENT	.
From	IN	from
this	DT	this
point	NN	point
,	,	,
it	PP	it
may	MD	may
only	RB	only
get	VB	get
worse	JJR	bad
.	SENT	.
Not	RB	not
only	RB	only
will	MD	will
I	PP	I
tell	VB	tell
you	PP	you
about	IN	about
the	DT	the
wonderfully	RB	wonderfully
good	JJ	good
things	NNS	thing
that	WDT	that
happen	VBP	happen
when	WRB	when
you	PP	you
get	VBP	get
sleep	NN	sleep
,	,	,
but	CC	but
the	DT	the
alarmingly	RB	alarmingly
bad	JJ	bad
things	NNS	thing
that	WDT	that
happen	VBP	happen
when	WRB	when
you	PP	you
don	VBP	don
'	''	'
t	NN	t
get	VB	get
enough	RB	enough
,	,	,
both	CC	both
for	IN	for
your	PP$	your
brain	NN	brain
and	CC	and
for	IN	for
your	PP$	your
body	NN	body
.	SENT	.
Let	VB	let
me	PP	me
start	VB	start
with	IN	with
the	DT	the
brain	NN	brain
and	CC	and
the	DT	the
functions	NNS	function
of	IN	of
learning	VBG	learn
and	CC	and
memory	NN	memory
,	,	,
because	IN	because
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
discovered	VBD	discover
over	IN	over
the	DT	the
past	JJ	past
10	CD	@card@
or	CC	or
so	RB	so
years	NNS	year
is	VBZ	be
that	IN	that
you	PP	you
need	MD	need
sleep	VB	sleep
after	IN	after
learning	VBG	learn
to	TO	to
essentially	RB	essentially
hit	VB	hit
the	DT	the
save	NN	save
button	NN	button
on	IN	on
those	DT	those
new	JJ	new
memories	NNS	memory
so	RB	so
that	IN	that
you	PP	you
don	VB	don
'	''	'
t	NN	t
forget	VB	forget
.	SENT	.
But	CC	but
recently	RB	recently
,	,	,
we	PP	we
discovered	VBD	discover
that	IN	that
you	PP	you
also	RB	also
need	VBP	need
sleep	NN	sleep
before	IN	before
learning	VBG	learn
to	TO	to
actually	RB	actually
prepare	VB	prepare
your	PP$	your
brain	NN	brain
,	,	,
almost	RB	almost
like	IN	like
a	DT	a
dry	JJ	dry
sponge	NN	sponge
ready	JJ	ready
to	TO	to
initially	RB	initially
soak	VB	soak
up	RP	up
new	JJ	new
information	NN	information
.	SENT	.
And	CC	and
without	IN	without
sleep	NN	sleep
,	,	,
the	DT	the
memory	NN	memory
circuits	NNS	circuit
of	IN	of
the	DT	the
brain	NN	brain
essentially	RB	essentially
become	VBN	become
waterlogged	JJ	waterlogged
,	,	,
as	IN	as
it	PP	it
were	VBD	be
,	,	,
and	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
absorb	VB	absorb
new	JJ	new
memories	NNS	memory
.	SENT	.
So	RB	so
let	VB	let
me	PP	me
show	VB	show
you	PP	you
the	DT	the
data	NN	data
.	SENT	.
Here	RB	here
in	IN	in
this	DT	this
study	NN	study
,	,	,
we	PP	we
decided	VBD	decide
to	TO	to
test	VB	test
the	DT	the
hypothesis	NN	hypothesis
that	IN	that
pulling	VBG	pull
the	DT	the
all-nighter	NN	all-nighter
was	VBD	be
a	DT	a
good	JJ	good
idea	NN	idea
.	SENT	.
So	RB	so
we	PP	we
took	VBD	take
a	DT	a
group	NN	group
of	IN	of
individuals	NNS	individual
and	CC	and
we	PP	we
assigned	VBD	assign
them	PP	them
to	TO	to
one	CD	one
of	IN	of
two	CD	two
experimental	JJ	experimental
groups	NNS	group
:	:	:
a	DT	a
sleep	NN	sleep
group	NN	group
and	CC	and
a	DT	a
sleep	NN	sleep
deprivation	NN	deprivation
group	NN	group
.	SENT	.
Now	RB	now
the	DT	the
sleep	NN	sleep
group	NN	group
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
a	DT	a
full	JJ	full
eight	CD	eight
hours	NNS	hour
of	IN	of
slumber	NN	slumber
,	,	,
but	CC	but
the	DT	the
deprivation	NN	deprivation
group	NN	group
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
keep	VB	keep
them	PP	them
awake	JJ	awake
in	IN	in
the	DT	the
laboratory	NN	laboratory
,	,	,
under	IN	under
full	JJ	full
supervision	NN	supervision
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
naps	NNS	nap
or	CC	or
caffeine	NN	caffeine
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
miserable	JJ	miserable
for	IN	for
everyone	NN	everyone
involved	VBN	involve
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
next	JJ	next
day	NN	day
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
place	VB	place
those	DT	those
participants	NNS	participant
inside	IN	inside
an	DT	an
MRI	NP	MRI
scanner	NN	scanner
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
have	VB	have
them	PP	them
try	VB	try
and	CC	and
learn	VB	learn
a	DT	a
whole	JJ	whole
list	NN	list
of	IN	of
new	JJ	new
facts	NNS	fact
as	IN	as
we	PP	we
'	''	'
re	IN	re
taking	VBG	take
snapshots	NNS	snapshot
of	IN	of
brain	NN	brain
activity	NN	activity
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
test	VB	test
them	PP	them
to	TO	to
see	VB	see
how	WRB	how
effective	JJ	effective
that	DT	that
learning	NN	learning
has	VBZ	have
been	VBN	be
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
here	RB	here
on	IN	on
the	DT	the
vertical	JJ	vertical
axis	NN	axis
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
put	VBD	put
those	DT	those
two	CD	two
groups	NNS	group
head	VBP	head
to	TO	to
head	VB	head
,	,	,
what	WP	what
you	PP	you
find	VBP	find
is	VBZ	be
a	DT	a
quite	RB	quite
significant	JJ	significant
,	,	,
40-percent	JJ	<unknown>
deficit	NN	deficit
in	IN	in
the	DT	the
ability	NN	ability
of	IN	of
the	DT	the
brain	NN	brain
to	TO	to
make	VB	make
new	JJ	new
memories	NNS	memory
without	IN	without
sleep	NN	sleep
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
should	MD	should
be	VB	be
concerning	VBG	concern
,	,	,
considering	VBG	consider
what	WP	what
we	PP	we
know	VBP	know
is	VBZ	be
happening	VBG	happen
to	TO	to
sleep	VB	sleep
in	IN	in
our	PP$	our
education	NN	education
populations	NNS	population
right	RB	right
now	RB	now
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
to	TO	to
put	VB	put
that	IN	that
in	IN	in
context	NN	context
,	,	,
it	PP	it
would	MD	would
be	VB	be
the	DT	the
difference	NN	difference
in	IN	in
a	DT	a
child	NN	child
acing	NN	acing
an	DT	an
exam	NN	exam
versus	IN	versus
failing	VBG	fail
it	PP	it
miserably	RB	miserably
—	:	-
40	CD	@card@
percent	NN	percent
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	NNS	<unknown>
gone	VBN	go
on	IN	on
to	TO	to
discover	VB	discover
what	WP	what
goes	VBZ	go
wrong	JJ	wrong
within	IN	within
your	PP$	your
brain	NN	brain
