What	WP	what
was	VBD	be
the	DT	the
most	RBS	most
difficult	JJ	difficult
job	NN	job
you	PP	you
ever	RB	ever
did	VBD	do
?	SENT	?
Was	VBD	be
it	PP	it
working	JJ	working
in	IN	in
the	DT	the
sun	NN	sun
?	SENT	?
Was	VBD	be
it	PP	it
working	JJ	working
to	TO	to
provide	VB	provide
food	NN	food
for	IN	for
a	DT	a
family	NN	family
or	CC	or
a	DT	a
community	NN	community
?	SENT	?
Was	VBD	be
it	PP	it
working	JJ	working
days	NNS	day
and	CC	and
nights	NNS	night
trying	VBG	try
to	TO	to
protect	VB	protect
lives	NNS	life
and	CC	and
property	NN	property
?	SENT	?
Was	VBD	be
it	PP	it
working	VBG	work
alone	RB	alone
or	CC	or
working	VBG	work
on	IN	on
a	DT	a
project	NN	project
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
guaranteed	VBD	guarantee
to	TO	to
succeed	VB	succeed
,	,	,
but	CC	but
that	WDT	that
might	MD	might
improve	VB	improve
human	JJ	human
health	NN	health
or	CC	or
save	VB	save
a	DT	a
life	NN	life
?	SENT	?
Was	VBD	be
it	PP	it
working	JJ	working
to	TO	to
build	VB	build
something	NN	something
,	,	,
create	VB	create
something	NN	something
,	,	,
make	VBP	make
a	DT	a
work	NN	work
of	IN	of
art	NN	art
?	SENT	?
Was	VBD	be
it	PP	it
work	VBP	work
for	IN	for
which	WDT	which
you	PP	you
were	VBD	be
never	RB	never
sure	JJ	sure
you	PP	you
were	VBD	be
fully	RB	fully
understood	VBN	understand
or	CC	or
appreciated	VBN	appreciate
?	SENT	?
The	DT	the
people	NNS	people
in	IN	in
our	PP$	our
communities	NNS	community
who	WP	who
do	VBP	do
these	DT	these
jobs	NNS	job
deserve	VBP	deserve
our	PP$	our
attention	NN	attention
,	,	,
our	PP$	our
love	NN	love
and	CC	and
our	PP$	our
deepest	JJS	deep
support	NN	support
.	SENT	.
But	CC	but
people	NNS	people
aren	NNS	<unknown>
'	POS	'
t	NN	t
the	DT	the
only	JJ	only
ones	NNS	one
in	IN	in
our	PP$	our
communities	NNS	community
who	WP	who
do	VBP	do
these	DT	these
difficult	JJ	difficult
jobs	NNS	job
.	SENT	.
These	DT	these
jobs	NNS	job
are	VBP	be
also	RB	also
done	VBN	do
by	IN	by
the	DT	the
plants	NNS	plant
,	,	,
the	DT	the
animals	NNS	animal
and	CC	and
the	DT	the
ecosystems	NNS	ecosystem
on	IN	on
our	PP$	our
planet	NN	planet
,	,	,
including	VBG	include
the	DT	the
ecosystems	NNS	ecosystem
I	PP	I
study	VBP	study
:	:	:
the	DT	the
tropical	JJ	tropical
coral	JJ	coral
reefs	NNS	reef
.	SENT	.
Coral	JJ	coral
reefs	NNS	reef
are	VBP	be
farmers	NNS	farmer
.	SENT	.
They	PP	they
provide	VBP	provide
food	NN	food
,	,	,
income	NN	income
and	CC	and
food	NN	food
security	NN	security
for	IN	for
hundreds	NNS	hundred
of	IN	of
millions	NNS	million
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
Coral	JJ	coral
reefs	NNS	reef
are	VBP	be
security	NN	security
guards	NNS	guard
.	SENT	.
The	DT	the
structures	NNS	structure
that	WDT	that
they	PP	they
build	VBP	build
protect	VB	protect
our	PP$	our
shorelines	NNS	shoreline
from	IN	from
storm	NN	storm
surge	NN	surge
and	CC	and
waves	NNS	wave
,	,	,
and	CC	and
the	DT	the
biological	JJ	biological
systems	NNS	system
that	IN	that
they	PP	they
house	VBP	house
filter	VB	filter
the	DT	the
water	NN	water
and	CC	and
make	VB	make
it	PP	it
safer	JJR	safe
for	IN	for
us	PP	us
to	TO	to
work	VB	work
and	CC	and
play	VB	play
.	SENT	.
Coral	JJ	coral
reefs	NNS	reef
are	VBP	be
chemists	NNS	chemist
.	SENT	.
The	DT	the
molecules	NNS	molecule
that	IN	that
we	PP	we
'	POS	'
re	NN	re
discovering	VBG	discover
on	IN	on
coral	JJ	coral
reefs	NNS	reef
are	VBP	be
increasingly	RB	increasingly
important	JJ	important
in	IN	in
the	DT	the
search	NN	search
for	IN	for
new	JJ	new
antibiotics	NNS	antibiotic
