Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
take	VB	take
you	PP	you
on	IN	on
a	DT	a
journey	NN	journey
of	IN	of
the	DT	the
underwater	JJ	underwater
acoustic	JJ	acoustic
world	NN	world
of	IN	of
whales	NNS	whale
and	CC	and
dolphins	NNS	dolphin
.	SENT	.
Since	IN	since
we	PP	we
are	VBP	be
such	JJ	such
a	DT	a
visual	JJ	visual
species	NN	species
,	,	,
it	PP	it
'	POS	'
s	NN	S
hard	RB	hard
for	IN	for
us	PP	us
to	TO	to
really	RB	really
understand	VB	understand
this	DT	this
,	,	,
so	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
use	VBP	use
a	DT	a
mixture	NN	mixture
of	IN	of
figures	NNS	figure
and	CC	and
sounds	NNS	sound
and	CC	and
hope	VBP	hope
this	DT	this
can	MD	can
communicate	VB	communicate
it	PP	it
.	SENT	.
But	CC	but
let	VB	let
'	''	'
s	NNS	<unknown>
also	RB	also
think	VBP	think
,	,	,
as	IN	as
a	DT	a
visual	JJ	visual
species	NNS	specie
,	,	,
what	WP	what
it	PP	it
'	POS	'
s	NN	S
like	IN	like
when	WRB	when
we	PP	we
go	VBP	go
snorkeling	VBG	snorkel
or	CC	or
diving	VBG	dive
and	CC	and
try	VB	try
to	TO	to
look	VB	look
underwater	JJ	underwater
.	SENT	.
We	PP	we
really	RB	really
can	MD	can
'	''	'
t	NN	t
see	VBP	see
very	RB	very
far	RB	far
.	SENT	.
Our	PP$	our
vision	NN	vision
,	,	,
which	WDT	which
works	VBZ	work
so	RB	so
well	RB	well
in	IN	in
air	NN	air
,	,	,
all	RB	all
of	IN	of
a	DT	a
sudden	JJ	sudden
is	VBZ	be
very	RB	very
restricted	JJ	restricted
and	CC	and
claustrophobic	JJ	claustrophobic
.	SENT	.
And	CC	and
what	WP	what
marine	JJ	marine
mammals	NNS	mammal
have	VBP	have
evolved	VBN	evolve
over	IN	over
the	DT	the
last	JJ	last
tens	NNS	ten
of	IN	of
millions	NNS	million
of	IN	of
years	NNS	year
is	VBZ	be
ways	NNS	way
to	TO	to
depend	VB	depend
on	IN	on
sound	NN	sound
to	TO	to
both	CC	both
explore	VB	explore
their	PP$	their
world	NN	world
and	CC	and
also	RB	also
to	TO	to
stay	VB	stay
in	IN	in
touch	NN	touch
with	IN	with
one	CD	one
another	DT	another
.	SENT	.
Dolphins	NNS	dolphin
and	CC	and
toothed	JJ	toothed
whales	NNS	whale
use	VBP	use
echolocation	NN	echolocation
.	SENT	.
They	PP	they
can	MD	can
produce	VB	produce
loud	JJ	loud
clicks	NNS	click
and	CC	and
listen	VB	listen
for	IN	for
echoes	NNS	echo
from	IN	from
the	DT	the
sea	NN	sea
floor	NN	floor
in	IN	in
order	NN	order
to	TO	to
orient	VB	orient
.	SENT	.
They	PP	they
can	MD	can
listen	VB	listen
for	IN	for
echoes	NNS	echo
from	IN	from
prey	NN	prey
