Well	RB	well
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
let	VB	let
me	PP	me
thank	VB	thank
Emeka	NP	<unknown>
â	NP	<unknown>
as	IN	as
a	DT	a
matter	NN	matter
of	IN	of
fact	NN	fact
,	,	,
TED	VBP	ted
Global	NP	Global
â	NP	<unknown>
for	IN	for
putting	VBG	put
this	DT	this
conference	NN	conference
together	RB	together
.	SENT	.
This	DT	this
conference	NN	conference
is	VBZ	be
going	VBG	go
to	TO	to
rank	VB	rank
as	IN	as
the	DT	the
most	RBS	most
important	JJ	important
in	IN	in
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
21st	JJ	21st
century	NN	century
.	SENT	.
Think	VBP	think
African	JJ	African
governments	NNS	government
will	MD	will
put	VB	put
together	RB	together
a	DT	a
conference	NN	conference
like	IN	like
this	DT	this
?	SENT	?
You	PP	you
think	VBP	think
the	DT	the
A	NP	A
.	SENT	.
U	NP	U
.	SENT	.
will	MD	will
put	VB	put
together	RB	together
a	DT	a
conference	NN	conference
like	IN	like
this	DT	this
?	SENT	?
Even	RB	even
before	IN	before
they	PP	they
do	VBP	do
that	IN	that
they	PP	they
will	MD	will
ask	VB	ask
for	IN	for
foreign	JJ	foreign
aid	NN	aid
.	SENT	.
I	PP	I
would	MD	would
also	RB	also
like	VB	like
to	TO	to
pay	VB	pay
homage	NN	homage
and	CC	and
honor	VB	honor
to	TO	to
the	DT	the
TED	VBP	ted
Fellows	NP	Fellows
June	NP	June
Arunga	NP	<unknown>
,	,	,
James	NP	James
Shikwati	NP	<unknown>
,	,	,
Andrew	NP	Andrew
,	,	,
and	CC	and
the	DT	the
other	JJ	other
TED	VB	ted
Fellows	NP	Fellows
.	SENT	.
I	PP	I
call	VBP	call
them	PP	them
the	DT	the
Cheetah	NN	cheetah
Generation	NP	Generation
.	SENT	.
The	DT	the
Cheetah	NN	cheetah
Generation	NP	Generation
is	VBZ	be
a	DT	a
new	JJ	new
breed	NN	breed
of	IN	of
Africans	NNS	African
who	WP	who
brook	VBP	brook
no	DT	no
nonsense	NN	nonsense
about	IN	about
corruption	NN	corruption
.	SENT	.
They	PP	they
understand	VBP	understand
what	WP	what
accountability	NN	accountability
and	CC	and
democracy	NN	democracy
is	VBZ	be
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
wait	VB	wait
for	IN	for
government	NN	government
to	TO	to
do	VB	do
things	NNS	thing
for	IN	for
them	PP	them
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
Cheetah	NN	cheetah
Generation	NP	Generation
,	,	,
and	CC	and
Africa	NP	Africa
'	POS	'
s	NN	S
salvation	NN	salvation
rests	VBZ	rest
on	IN	on
the	DT	the
backs	NNS	back
of	IN	of
these	DT	these
Cheetahs	NNS	cheetah
.	SENT	.
In	IN	in
contrast	NN	contrast
,	,	,
of	IN	of
course	NN	course
,	,	,
we	PP	we
have	VBP	have
the	DT	the
Hippo	NP	Hippo
Generation	NP	Generation
.	SENT	.
The	DT	the
Hippo	NP	Hippo
Generation	NP	Generation
are	VBP	be
the	DT	the
ruling	NN	ruling
elites	NNS	elite
.	SENT	.
They	PP	they
are	VBP	be
stuck	VBN	stick
in	IN	in
their	PP$	their
intellectual	JJ	intellectual
patch	NN	patch
.	SENT	.
Complaining	VBG	complain
about	IN	about
colonialism	NN	colonialism
and	CC	and
imperialism	NN	imperialism
,	,	,
they	PP	they
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
move	NN	move
one	CD	one
foot	NN	foot
.	SENT	.
If	IN	if
you	PP	you
ask	VBP	ask
them	PP	them
to	TO	to
reform	VB	reform
the	DT	the
economies	NNS	economy
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
reform	VB	reform
it	PP	it
because	IN	because
they	PP	they
benefit	VBP	benefit
from	IN	from
the	DT	the
rotten	JJ	rotten
status	FW	status
quo	FW	quo
.	SENT	.
Now	RB	now
,	,	,
there	EX	there
are	VBP	be
a	DT	a
lot	NN	lot
of	IN	of
Africans	NNS	African
who	WP	who
are	VBP	be
very	RB	very
angry	JJ	angry
,	,	,
angry	JJ	angry
at	IN	at
the	DT	the
condition	NN	condition
of	IN	of
Africa	NP	Africa
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
a	DT	a
continent	NN	continent
that	WDT	that
is	VBZ	be
not	RB	not
poor	JJ	poor
.	SENT	.
It	PP	it
is	VBZ	be
rich	JJ	rich
in	IN	in
mineral	NN	mineral
resources	NNS	resource
,	,	,
natural	JJ	natural
mineral	NN	mineral
resources	NNS	resource
.	SENT	.
But	CC	but
the	DT	the
mineral	NN	mineral
wealth	NN	wealth
of	IN	of
Africa	NP	Africa
is	VBZ	be
not	RB	not
being	VBG	be
utilized	VBN	utilize
to	TO	to
lift	VB	lift
its	PP$	its
people	NNS	people
out	RP	out
of	IN	of
poverty	NN	poverty
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
what	WP	what
makes	VBZ	make
a	DT	a
lot	NN	lot
of	IN	of
Africans	NNS	African
very	RB	very
angry	JJ	angry
.	SENT	.
And	CC	and
in	IN	in
a	DT	a
way	NN	way
,	,	,
Africa	NP	Africa
is	VBZ	be
more	JJR	more
than	IN	than
a	DT	a
tragedy	NN	tragedy
,	,	,
in	IN	in
more	JJR	more
ways	NNS	way
than	IN	than
one	CD	one
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
another	DT	another
enduring	JJ	enduring
tragedy	NN	tragedy
,	,	,
and	CC	and
that	IN	that
tragedy	NN	tragedy
is	VBZ	be
that	IN	that
there	EX	there
are	VBP	be
so	RB	so
many	JJ	many
people	NNS	people
,	,	,
so	RB	so
many	JJ	many
governments	NNS	government
,	,	,
so	RB	so
many	JJ	many
organizations	NNS	organization
who	WP	who
want	VBP	want
to	TO	to
help	VB	help
the	DT	the
people	NNS	people
in	IN	in
Africa	NP	Africa
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
understand	VB	understand
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
saying	VBG	say
don	NN	don
'	POS	'
t	NN	t
help	NN	help
Africa	NP	Africa
.	SENT	.
Helping	VBG	help
Africa	NP	Africa
is	VBZ	be
noble	JJ	noble
.	SENT	.
But	CC	but
helping	VBG	help
Africa	NP	Africa
has	VBZ	have
been	VBN	be
turned	VBN	turn
into	IN	into
a	DT	a
theater	NN	theater
of	IN	of
the	DT	the
absurd	JJ	absurd
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
the	DT	the
blind	NN	blind
leading	VBG	lead
the	DT	the
clueless	JJ	clueless
.	SENT	.
There	EX	there
are	VBP	be
certain	JJ	certain
things	NNS	thing
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
recognize	VB	recognize
.	SENT	.
Africa	NP	Africa
'	POS	'
s	JJ	<unknown>
begging-bowl	NN	<unknown>
leaks	NNS	leak
.	SENT	.
Did	VBD	do
you	PP	you
know	VBP	know
that	IN	that
40	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
wealth	NN	wealth
created	VBN	create
in	IN	in
Africa	NP	Africa
is	VBZ	be
not	RB	not
invested	VBN	invest
here	RB	here
in	IN	in
Africa	NP	Africa
?	SENT	?
