When	WRB	when
most	JJS	most
people	NNS	people
think	VBP	think
about	IN	about
the	DT	the
beginnings	NNS	beginning
of	IN	of
AIDS	NP	AIDS
,	,	,
they	PP	they
'	POS	'
re	NN	re
gonna	VBG	gonna
think	NN	think
back	RB	back
to	TO	to
the	DT	the
1980s	NNS	1980s
.	SENT	.
And	CC	and
certainly	RB	certainly
,	,	,
this	DT	this
was	VBD	be
the	DT	the
decade	NN	decade
in	IN	in
which	WDT	which
we	PP	we
discovered	VBD	discover
AIDS	NP	AIDS
and	CC	and
the	DT	the
virus	NN	virus
that	WDT	that
causes	VBZ	cause
it	PP	it
,	,	,
HIV	NP	HIV
.	SENT	.
But	CC	but
in	IN	in
fact	NN	fact
this	DT	this
virus	NN	virus
crossed	VBD	cross
over	RP	over
into	IN	into
humans	NNS	human
many	JJ	many
decades	NNS	decade
before	RB	before
,	,	,
from	IN	from
chimpanzees	NNS	chimpanzee
,	,	,
where	WRB	where
the	DT	the
virus	NN	virus
originated	VBD	originate
,	,	,
into	IN	into
humans	NNS	human
who	WP	who
hunt	VBP	hunt
these	DT	these
apes	NNS	ape
.	SENT	.
This	DT	this
photo	NN	photo
was	VBD	be
taken	VBN	take
before	IN	before
the	DT	the
Great	NP	Great
Depression	NP	Depression
in	IN	in
Brazzaville	NP	Brazzaville
,	,	,
Congo	NP	Congo
.	SENT	.
At	IN	at
this	DT	this
time	NN	time
,	,	,
there	EX	there
were	VBD	be
thousands	NNS	thousand
of	IN	of
individuals	NNS	individual
,	,	,
we	PP	we
think	VBP	think
,	,	,
that	WDT	that
were	VBD	be
infected	VBN	infect
with	IN	with
HIV	NP	HIV
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
a	DT	a
couple	NN	couple
of	IN	of
really	RB	really
important	JJ	important
questions	NNS	question
for	IN	for
you	PP	you
.	SENT	.
If	IN	if
this	DT	this
virus	NN	virus
was	VBD	be
in	IN	in
thousands	NNS	thousand
of	IN	of
individuals	NNS	individual
at	IN	at
this	DT	this
point	NN	point
,	,	,
why	WRB	why
was	VBD	be
it	PP	it
the	DT	the
case	NN	case
that	IN	that
it	PP	it
took	VBD	take
us	PP	us
until	IN	until
1984	CD	@card@
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
discover	VB	discover
this	DT	this
virus	NN	virus
?	SENT	?
OK	RB	OK
now	RB	now
,	,	,
more	RBR	more
importantly	RB	importantly
,	,	,
had	VBD	have
we	PP	we
been	VBN	be
there	RB	there
in	IN	in
the	NP	the
'	POS	'
40s	JJ	<unknown>
and	NP	and
'	POS	'
50s	NN	50s
,	,	,
'	''	'
60s	JJ	<unknown>
,	,	,
had	VBD	have
we	PP	we
seen	VBN	see
this	DT	this
disease	NN	disease
,	,	,
had	VBD	have
we	PP	we
understood	VBN	understand
