000001	Alex Gendler
000002	Alex Gendler
000003	Alex Gendler
000004	Andrew Marantz
000005	Anne F. Broadbridge
000006	Anthony Veneziale
000007	Asmeret Asefaw Berhe
000008	Bina Venkataraman
000009	Britt Wray
000010	Carl June
000011	Clint Smith
000012	Danielle Citron
000013	Dessa
000014	Emily F. Rothman
000015	Emmett Shear
000016	Howard Taylor
000017	Iseult Gillespie
000018	Iseult Gillespie
000019	Iseult Gillespie
000020	Jacqueline Woodson
000021	Jochen Wegner
000022	Jon Lowenstein
000023	Kelly Wanser
000024	Kishore Mahbubani
000025	Kristie Ebi
000026	Lee Thomas
000027	Lorin Swint Matthews
000028	Luisa Neubauer
000029	Luka Seamus Wright
000030	Nick Hanauer
000031	NODATA
000032	Phillip Atiba Goff
000033	Pico Iyer
000034	Raj Jayadev
000035	Sandeep Jauhar
000036	Yeonmi Park
000037	Aja Monet and phillip agnew
000038	Anirudh Sharma
000039	Anne Gaskett
000040	Christina Greer
000041	Christina Greer
000042	Daniel Finkel
000043	Danielle R. Moss
000044	David Puts
000045	Dropbox
000046	Emily Quinn
000047	NODATA
000048	Greta Thunberg
000049	Iseult Gillespie
000050	Jennifer Verduin
000051	Juan Enriquez
000052	Julian Burschka
000053	NODATA
000054	Laura Bates
000055	Leland Melvin
000056	Marian Wright Edelman
000057	Mathias Basner
000058	Matt Beane
000059	NODATA
000060	Michael S. A. Graziano
000061	P.J. Parmar
000062	Patty McCord
000063	Pere Estupinyà
000064	Ruby Sales
000065	Sarah Barmak
000066	Sean Davis
000067	Shad Begum
000068	Sophia Wallace
000069	Stefan Al
000070	Steven Petrow
000071	NODATA
000072	Thea Holcomb
000073	Arthur Benjamin
000074	Carolyn Porco
000075	Catherine Mohr
000076	Clay Shirky
000077	Dan Ariely
000078	Daniel Libeskind
000079	Diane Benscoter
000080	Gever Tulley
000081	Hans Rosling
000082	Jane Poynter
000083	Jay Walker
000084	Joachim de Posada
000085	John La Grou
000086	Jonathan Drori
000087	Kaki King
000088	Katherine Fulton
000089	Kevin Surace
000090	Liz Coleman
000091	Mary Roach
