So	RB	so
recently	RB	recently
,	,	,
some	DT	some
white	JJ	white
guys	NNS	guy
and	CC	and
some	DT	some
black	JJ	black
women	NNS	woman
swapped	VBD	swap
Twitter	NN	twitter
avatars	NNS	avatar
,	,	,
or	CC	or
pictures	NNS	picture
online	JJ	online
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
change	VB	change
their	PP$	their
content	NN	content
,	,	,
they	PP	they
kept	VBD	keep
tweeting	VBG	tweet
the	DT	the
same	JJ	same
as	IN	as
usual	JJ	usual
,	,	,
but	CC	but
suddenly	RB	suddenly
,	,	,
the	DT	the
white	JJ	white
guys	NNS	guy
noticed	VBD	notice
they	PP	they
were	VBD	be
getting	VBG	get
called	VBN	call
the	DT	the
n-	JJ	<unknown>
word	NN	word
all	PDT	all
the	DT	the
time	NN	time
and	CC	and
they	PP	they
were	VBD	be
getting	VBG	get
the	DT	the
worst	JJS	bad
kind	NN	kind
of	IN	of
online	JJ	online
abuse	NN	abuse
,	,	,
whereas	IN	whereas
the	DT	the
black	JJ	black
women	NNS	woman
all	RB	all
of	IN	of
a	DT	a
sudden	JJ	sudden
noticed	JJ	noticed
things	NNS	thing
got	VBD	get
a	DT	a
lot	NN	lot
more	RBR	more
pleasant	JJ	pleasant
for	IN	for
them	PP	them
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
'	''	'
re	IN	re
my	PP$	my
five-year-old	JJ	five-year-old
,	,	,
your	PP$	your
Internet	NN	Internet
consists	VBZ	consist
mostly	RB	mostly
of	IN	of
puppies	NNS	puppy
and	CC	and
fairies	NNS	fairy
and	CC	and
occasionally	RB	occasionally
fairies	NNS	fairy
riding	VBG	ride
puppies	NNS	puppy
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
thing	NN	thing
.	SENT	.
Google	NP	<unknown>
it	PP	it
.	SENT	.
But	CC	but
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
know	VBP	know
that	IN	that
the	DT	the
Internet	NN	Internet
can	MD	can
be	VB	be
a	DT	a
really	RB	really
ugly	JJ	ugly
place	NN	place
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
talking	VBG	talk
about	IN	about
the	DT	the
kind	NN	kind
of	IN	of
colorful	JJ	colorful
debates	NNS	debate
that	IN	that
I	PP	I
think	VBP	think
are	VBP	be
healthy	JJ	healthy
for	IN	for
our	PP$	our
democracy	NN	democracy
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
nasty	JJ	nasty
personal	JJ	personal
attacks	NNS	attack
.	SENT	.
Maybe	RB	maybe
it	PP	it
'	POS	'
s	NN	S
happened	VBD	happen
to	TO	to
you	PP	you
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
at	IN	at
least	JJS	least
twice	RB	twice
as	RB	as
likely	JJ	likely
to	TO	to
happen	VB	happen
,	,	,
and	CC	and
be	VB	be
worse	JJR	bad
,	,	,
if	IN	if
you	PP	you
'	''	'
re	IN	re
a	DT	a
woman	NN	woman
,	,	,
a	DT	a
person	NN	person
of	IN	of
color	NN	color
,	,	,
or	CC	or
gay	JJ	gay
,	,	,
or	CC	or
more	JJR	more
than	IN	than
one	CD	one
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
just	RB	just
as	IN	as
I	PP	I
was	VBD	be
writing	VBG	write
this	DT	this
talk	NN	talk
,	,	,
I	PP	I
found	VBD	find
a	DT	a
Twitter	NN	twitter
account	NN	account
called	VBD	call
@SallyKohnSucks	NNS	<unknown>
.	SENT	.
The	DT	the
bio	NP	bio
says	VBZ	say
that	IN	that
I	NP	I
'	POS	'
m	NN	m
a	DT	a
"	``	"
man-hater	NN	man-hater
and	CC	and
a	DT	a
bull	NN	bull
dyke	NN	dyke
and	CC	and
the	DT	the
only	JJ	only
thing	NN	thing
I	NP	I
'	POS	'
ve	NN	ve
ever	RB	ever
accomplished	VBN	accomplish
with	IN	with
my	PP$	my
career	NN	career
is	VBZ	be
spreading	VBG	spread
my	PP$	my
perverse	JJ	perverse
sexuality	NN	sexuality
.	SENT	.
"	``	"
Which	WDT	which
,	,	,
incidentally	RB	incidentally
,	,	,
is	VBZ	be
only	RB	only
a	DT	a
third	JJ	third
correct	JJ	correct
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
lies	VBZ	lie
!	SENT	!
But	CC	but
seriously	RB	seriously
,	,	,
we	PP	we
all	RB	all
say	VBP	say
we	PP	we
hate	VBP	hate
this	DT	this
crap	NN	crap
.	SENT	.
The	DT	the
question	NN	question
is	VBZ	be
whether	IN	whether
you	PP	you
'	POS	'
re	NN	re
willing	JJ	willing
to	TO	to
make	VB	make
a	DT	a
personal	JJ	personal
sacrifice	NN	sacrifice
to	TO	to
change	VB	change
it	PP	it
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
mean	VBP	mean
giving	VBG	give
up	RP	up
the	DT	the
Internet	NN	Internet
.	SENT	.
I	PP	I
mean	VBP	mean
changing	VBG	change
the	DT	the
way	NN	way
you	PP	you
click	VBP	click
,	,	,
because	RB	because
clicking	VBG	click
is	VBZ	be
a	DT	a
public	JJ	public
act	NN	act
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
no	RB	no
longer	RBR	longer
the	DT	the
case	NN	case
that	IN	that
a	DT	a
few	JJ	few
powerful	JJ	powerful
elites	NNS	elite
control	VBP	control
all	PDT	all
the	DT	the
media	NNS	medium
and	CC	and
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
are	VBP	be
just	RB	just
passive	JJ	passive
receivers	NNS	receiver
.	SENT	.
Increasingly	RB	increasingly
,	,	,
we	PP	we
