Well	RB	well
today	NN	today
I	PP	I
'	POS	'
m	NN	m
really	RB	really
glad	JJ	glad
to	TO	to
get	VB	get
to	TO	to
share	VB	share
something	NN	something
with	IN	with
you	PP	you
that	IN	that
I	NP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
working	VBG	work
on	IN	on
for	IN	for
the	DT	the
past	JJ	past
15	CD	@card@
years	NNS	year
.	SENT	.
But	CC	but
more	RBR	more
importantly	RB	importantly
,	,	,
something	NN	something
that	WDT	that
could	MD	could
become	VB	become
the	DT	the
first	JJ	first
specimen	NN	specimen
of	IN	of
an	DT	an
entire	JJ	entire
new	JJ	new
industry	NN	industry
that	IN	that
we	PP	we
might	MD	might
find	VB	find
all	DT	all
around	IN	around
the	DT	the
planet	NN	planet
over	IN	over
the	DT	the
next	JJ	next
decades	NNS	decade
.	SENT	.
Think	VB	think
of	IN	of
it	PP	it
as	IN	as
something	NN	something
like	IN	like
the	DT	the
very	RB	very
first	JJ	first
smartphone	NN	smartphone
.	SENT	.
Still	RB	still
quite	RB	quite
clumsy	JJ	clumsy
and	CC	and
quite	RB	quite
expensive	JJ	expensive
,	,	,
but	CC	but
of	IN	of
transformative	JJ	transformative
technology	NN	technology
.	SENT	.
Smartphones	NNS	Smartphone
have	VBP	have
changed	VBN	change
the	DT	the
way	NN	way
how	WRB	how
we	PP	we
communicate	VBP	communicate
.	SENT	.
This	DT	this
,	,	,
I	PP	I
hope	VBP	hope
,	,	,
could	MD	could
change	VB	change
the	DT	the
way	NN	way
we	PP	we
deal	VBP	deal
with	IN	with
global	JJ	global
warming	NN	warming
.	SENT	.
This	DT	this
is	VBZ	be
Orca	NP	Orca
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
first	JJ	first
worldwide	JJ	worldwide
commercial	JJ	commercial
direct	JJ	direct
air	NN	air
capture	NN	capture
and	CC	and
storage	NN	storage
plant	NN	plant
.	SENT	.
It	PP	it
is	VBZ	be
in	IN	in
Iceland	NP	Iceland
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
an	DT	an
industrial	JJ	industrial
plant	NN	plant
that	WDT	that
extracts	VBZ	extract
CO2	JJ	<unknown>
out	RP	out
of	IN	of
ambient	JJ	ambient
air	NN	air
.	SENT	.
We	PP	we
have	VBP	have
operated	VBN	operate
now	RB	now
for	IN	for
more	JJR	more
than	IN	than
one	CD	one
year	NN	year
.	SENT	.
It	PP	it
costs	VBZ	cost
more	JJR	more
than	IN	than
10	CD	@card@
million	CD	million
dollars	NNS	dollar
to	TO	to
build	VB	build
Orca	NP	Orca
.	SENT	.
And	CC	and
its	PP$	its
modules	NNS	module
,	,	,
those	DT	those
eight	CD	eight
boxes	NNS	box
that	WDT	that
we	PP	we
call	VBP	call
CO2	JJ	<unknown>
collectors	NNS	collector
,	,	,
they	PP	they
are	VBP	be
designed	VBN	design
to	TO	to
extract	VB	extract
a	DT	a
bit	NN	bit
more	JJR	more
than	IN	than
10	CD	@card@
tons	NNS	ton
of	IN	of
carbon	NN	carbon
dioxide	NN	dioxide
from	IN	from
the	DT	the
air	NN	air
every	DT	every
day	NN	day
.	SENT	.
It	PP	it
sounds	VBZ	sound
quite	RB	quite
expensive	JJ	expensive
.	SENT	.
However	RB	however
,	,	,
when	WRB	when
thinking	VBG	think
about	IN	about
cost	NN	cost
,	,	,
we	PP	we
should	MD	should
keep	VB	keep
in	IN	in
mind	NN	mind
one	CD	one
thing	NN	thing
.	SENT	.
There	EX	there
is	VBZ	be
one	CD	one
thing	NN	thing
that	IN	that
we	PP	we
cannot	MD	can
buy	VB	buy
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
time	NN	time
.	SENT	.
And	CC	and
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
quite	RB	quite
fast	RB	fast
here	RB	here
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
why	WRB	why
Orca	NP	Orca
is	VBZ	be
not	RB	not
there	RB	there
to	TO	to
demonstrate	VB	demonstrate
costs	NNS	cost
.	SENT	.
Orca	NP	Orca
is	VBZ	be
there	RB	there
to	TO	to
show	VB	show
in	IN	in
the	DT	the
field	NN	field
,	,	,
out	RB	out
there	RB	there
,	,	,
in	IN	in
the	DT	the
weather	NN	weather
,	,	,
that	IN	that
the	DT	the
plant	NN	plant
is	VBZ	be
operating	VBG	operate
,	,	,
and	CC	and
Orca	NP	Orca
is	VBZ	be
working	VBG	work
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
step	NN	step
for	IN	for
us	PP	us
at	IN	at
Climeworks	NP	Climeworks
and	CC	and
for	IN	for
all	PDT	all
the	DT	the
other	JJ	other
companies	NNS	company
in	IN	in
the	DT	the
field	NN	field
is	VBZ	be
now	RB	now
going	VBG	go
forward	RB	forward
,	,	,
improving	VBG	improve
the	DT	the
technology	NN	technology
,	,	,
scaling	VBG	scale
it	PP	it
up	RP	up
from	IN	from
tens	NNS	ten
to	TO	to
hundreds	NNS	hundred
to	TO	to
millions	NNS	million
of	IN	of
tons	NNS	ton
capacity	NN	capacity
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
go	VBP	go
ahead	RB	ahead
and	CC	and
we	PP	we
scale	VBP	scale
it	PP	it
up	RP	up
,	,	,
with	IN	with
every	DT	every
new	JJ	new
plant	NN	plant
going	VBG	go
online	JJ	online
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
efficiencies	NNS	efficiency
going	VBG	go
up	RP	up
and	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
costs	NNS	cost
going	VBG	go
down	RP	down
.	SENT	.
Now	RB	now
,	,	,
how	WRB	how
does	VBZ	do
it	PP	it
work	VB	work
?	SENT	?
In	IN	in
the	DT	the
case	NN	case
of	IN	of
Orca	NP	Orca
,	,	,
we	PP	we
have	VBP	have
fans	NNS	fan
mounted	VBN	mount
to	TO	to
the	DT	the
CO2	JJ	<unknown>
collectors	NNS	collector
that	WDT	that
draw	VBP	draw
air	NN	air
through	IN	through
them	PP	them
.	SENT	.
Inside	IN	inside
there	EX	there
is	VBZ	be
a	DT	a
filter	NN	filter
material	NN	material
that	IN	that
we	PP	we
call	VBP	call
sorbent	NNS	<unknown>
,	,	,
a	DT	a
highly	RB	highly
porous	JJ	porous
material	NN	material
.	SENT	.
And	CC	and
as	IN	as
the	DT	the
air	NN	air
pulls	VBZ	pull
through	IN	through
it	PP	it
,	,	,
the	DT	the
CO2	NP	<unknown>
is	VBZ	be
bound	VBN	bind
at	IN	at
the	DT	the
surface	NN	surface
of	IN	of
this	DT	this
material	NN	material
.	SENT	.
Think	VB	think
of	IN	of
it	PP	it
as	IN	as
a	DT	a
sponge	NN	sponge
that	WDT	that
sucks	VBZ	suck
up	RP	up
water	NN	water
in	IN	in
its	PP$	its
pores	NNS	pore
.	SENT	.
We	PP	we
do	VBP	do
that	IN	that
for	IN	for
a	DT	a
certain	JJ	certain
time	NN	time
until	IN	until
the	DT	the
material	NN	material
is	VBZ	be
filled	VBN	fill
with	IN	with
used	VBN	use
CO2	NN	<unknown>
,	,	,
it	PP	it
is	VBZ	be
saturated	VBN	saturate
.	SENT	.
And	CC	and
we	PP	we
close	VBP	close
the	DT	the
modules	NNS	module
,	,	,
we	PP	we
heat	VBP	heat
them	PP	them
up	RP	up
to	TO	to
around	RB	around
100	CD	@card@
degrees	NNS	degree
Celsius	JJ	Celsius
,	,	,
and	CC	and
we	PP	we
can	MD	can
extract	VB	extract
concentrated	JJ	concentrated
CO2	NN	<unknown>
from	IN	from
them	PP	them
.	SENT	.
The	DT	the
good	JJ	good
thing	NN	thing
is	VBZ	be
that	IN	that
the	DT	the
main	JJ	main
energy	NN	energy
input	NN	input
that	IN	that
we	PP	we
need	VBP	need
for	IN	for
that	DT	that
process	NN	process
is	VBZ	be
low	JJ	low
temperature	NN	temperature
heat	NN	heat
at	IN	at
around	RB	around
100	CD	@card@
degrees	NNS	degree
Celsius	JJ	Celsius
.	SENT	.
And	CC	and
it	PP	it
can	MD	can
entirely	RB	entirely
be	VB	be
powered	VBN	power
by	IN	by
renewable	JJ	renewable
energy	NN	energy
.	SENT	.
Now	RB	now
that	DT	that
looks	VBZ	look
quite	RB	quite
easy	JJ	easy
at	IN	at
first	JJ	first
glance	NN	glance
,	,	,
right	RB	right
?	SENT	?
And	CC	and
indeed	RB	indeed
,	,	,
the	DT	the
process	NN	process
behind	IN	behind
that	WDT	that
is	VBZ	be
quite	RB	quite
simple	JJ	simple
.	SENT	.
However	RB	however
,	,	,
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
implementing	VBG	implement
that	IN	that
into	IN	into
reality	NN	reality
in	IN	in
the	DT	the
field	NN	field
out	RB	out
there	RB	there
with	IN	with
the	DT	the
purpose	NN	purpose
of	IN	of
having	VBG	have
a	DT	a
plant	NN	plant
that	WDT	that
is	VBZ	be
constantly	RB	constantly
operating	VBG	operate
,	,	,
24	CD	@card@
/	SYM	/
7	CD	@card@
,	,	,
reliably	RB	reliably
,	,	,
then	RB	then
it	PP	it
becomes	VBZ	become
quite	RB	quite
challenging	JJ	challenging
.	SENT	.
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
two	CD	two
examples	NNS	example
why	WRB	why
it	PP	it
is	VBZ	be
a	DT	a
challenge	NN	challenge
to	TO	to
capture	VB	capture
and	CC	and
remove	VB	remove
CO2	NP	<unknown>
from	IN	from
the	DT	the
air	NN	air
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
there	EX	there
is	VBZ	be
not	RB	not
a	DT	a
lot	NN	lot
of	IN	of
CO2	NP	<unknown>
in	IN	in
the	DT	the
air	NN	air
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
currently	RB	currently
at	IN	at
around	RB	around
420	CD	@card@
ppm	NN	ppm
.	SENT	.
That	DT	that
means	VBZ	mean
one	CD	one
molecule	NN	molecule
out	RP	out
of	IN	of
2	CD	@card@
,	,	,
500	CD	@card@
molecules	NNS	molecule
in	IN	in
the	DT	the
air	NN	air
around	IN	around
us	PP	us
is	VBZ	be
CO2	JJ	<unknown>
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
a	DT	a
lot	NN	lot
.	SENT	.
And	CC	and
that	DT	that
means	VBZ	mean
to	TO	to
extract	VB	extract
only	RB	only
one	CD	one
ton	NN	ton
of	IN	of
CO2	NP	<unknown>
from	IN	from
the	DT	the
air	NN	air
,	,	,
we	PP	we
need	VBP	need
to	TO	to
filter	VB	filter
around	IN	around
two	CD	two
million	CD	million
cubic	JJ	cubic
meters	NNS	meter
of	IN	of
air	NN	air
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
about	IN	about
800	CD	@card@
Olympic	JJ	Olympic
swimming	NN	swimming
pools	NNS	pool
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
another	DT	another
way	NN	way
of	IN	of
picturing	VBG	picture
that	IN	that
,	,	,
which	WDT	which
I	PP	I
personally	RB	personally
find	VBP	find
quite	RB	quite
puzzling	JJ	puzzling
.	SENT	.
Imagine	VB	imagine
one	PP	one
of	IN	of
these	DT	these
filters	NNS	filter
with	IN	with
an	DT	an
inlet	NN	inlet
area	NN	area
of	IN	of
one	CD	one
meter	NN	meter
by	IN	by
one	CD	one
meter	NN	meter
.	SENT	.
And	CC	and
the	DT	the
amount	NN	amount
of	IN	of
air	NN	air
,	,	,
like	VBP	like
,	,	,
think	VBP	think
of	IN	of
it	PP	it
as	IN	as
a	DT	a
block	NN	block
of	IN	of
air	NN	air
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
push	VB	push
through	IN	through
that	DT	that
filter	NN	filter
inlet	VBD	inlet
to	TO	to
take	VB	take
just	RB	just
one	CD	one
ton	NN	ton
of	IN	of
CO2	NP	<unknown>
out	IN	out
of	IN	of
the	DT	the
air	NN	air
,	,	,
is	VBZ	be
2	CD	@card@
,	,	,
000	CD	@card@
kilometers	NNS	kilometer
long	RB	long
.	SENT	.
Another	DT	another
example	NN	example
why	WRB	why
this	DT	this
is	VBZ	be
a	DT	a
challenge	NN	challenge
is	VBZ	be
that	IN	that
it	PP	it
is	VBZ	be
not	RB	not
so	RB	so
easy	JJ	easy
to	TO	to
find	VB	find
good	JJ	good
,	,	,
actually	RB	actually
,	,	,
the	DT	the
best	JJS	good
sorbent	NN	<unknown>
materials	NNS	material
,	,	,
which	WDT	which
are	VBP	be
both	CC	both
high-performing	JJ	high-performing
and	CC	and
which	WDT	which
can	MD	can
prevail	VB	prevail
outside	RB	outside
there	RB	there
in	IN	in
the	DT	the
field	NN	field
with	IN	with
a	DT	a
long	JJ	long
life	NN	life
.	SENT	.
Now	RB	now
,	,	,
in	IN	in
this	DT	this
next	JJ	next
picture	NN	picture
,	,	,
you	PP	you
see	VBP	see
Christoph	NP	Christoph
and	CC	and
myself	PP	myself
,	,	,
cofounders	NNS	cofounder
of	IN	of
Climeworks	NP	Climeworks
,	,	,
in	IN	in
the	DT	the
very	RB	very
early	JJ	early
days	NNS	day
of	IN	of
Climeworks	NP	Climeworks
,	,	,
working	VBG	work
on	IN	on
that	DT	that
.	SENT	.
The	DT	the
very	RB	very
first	JJ	first
sorbents	NNS	sorbent
,	,	,
we	PP	we
produced	VBD	produce
them	PP	them
with	IN	with
our	PP$	our
own	JJ	own
hands	NNS	hand
,	,	,
such	JJ	such
as	IN	as
you	PP	you
would	MD	would
do	VB	do
your	PP$	your
laundry	NN	laundry
if	IN	if
you	PP	you
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
a	DT	a
washing	NN	washing
machine	NN	machine
.	SENT	.
We	PP	we
set	VBD	set
some	DT	some
sorbents	NNS	sorbent
on	IN	on
fire	NN	fire
,	,	,
and	CC	and
we	PP	we
produced	VBD	produce
hundreds	NNS	hundred
of	IN	of
samples	NNS	sample
in	IN	in
the	DT	the
past	JJ	past
10	CD	@card@
years	NNS	year
.	SENT	.
Looking	VBG	look
forward	RB	forward
,	,	,
thousands	NNS	thousand
of	IN	of
more	RBR	more
will	MD	will
come	VB	come
,	,	,
very	RB	very
likely	JJ	likely
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
is	VBZ	be
one	CD	one
way	NN	way
of	IN	of
doing	VBG	do
it	PP	it
.	SENT	.
We	PP	we
are	VBP	be
doing	VBG	do
that	IN	that
in	IN	in
our	PP$	our
company	NN	company
,	,	,
but	CC	but
many	JJ	many
others	NNS	other
are	VBP	be
doing	VBG	do
it	PP	it
.	SENT	.
There	EX	there
are	VBP	be
companies	NNS	company
out	IN	out
there	RB	there
,	,	,
start-ups	NNS	start-up
,	,	,
more	JJR	more
