When	WRB	when
I	PP	I
was	VBD	be
a	DT	a
young	JJ	young
officer	NN	officer
,	,	,
they	PP	they
told	VBD	tell
me	PP	me
to	TO	to
follow	VB	follow
my	PP$	my
instincts	NNS	instinct
,	,	,
to	TO	to
go	VB	go
with	IN	with
my	PP$	my
gut	NN	gut
,	,	,
and	CC	and
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
learned	VBN	learn
is	VBZ	be
that	IN	that
often	RB	often
our	PP$	our
instincts	NNS	instinct
are	VBP	be
wrong	JJ	wrong
.	SENT	.
In	IN	in
the	DT	the
summer	NN	summer
of	IN	of
2010	CD	@card@
,	,	,
there	EX	there
was	VBD	be
a	DT	a
massive	JJ	massive
leak	NN	leak
of	IN	of
classified	JJ	classified
documents	NNS	document
that	WDT	that
came	VBD	come
out	RP	out
of	IN	of
the	DT	the
Pentagon	NP	Pentagon
.	SENT	.
It	PP	it
shocked	VBD	shock
the	DT	the
world	NN	world
,	,	,
it	PP	it
shook	VBD	shake
up	RP	up
the	DT	the
American	JJ	American
government	NN	government
,	,	,
and	CC	and
it	PP	it
made	VBD	make
people	NNS	people
ask	VB	ask
a	DT	a
lot	NN	lot
of	IN	of
questions	NNS	question
,	,	,
because	IN	because
the	DT	the
sheer	JJ	sheer
amount	NN	amount
of	IN	of
information	NN	information
that	WDT	that
was	VBD	be
let	VBN	let
out	RP	out
,	,	,
and	CC	and
the	DT	the
potential	JJ	potential
impacts	NNS	impact
,	,	,
were	VBD	be
significant	JJ	significant
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
first	JJ	first
questions	NNS	question
we	PP	we
asked	VBD	ask
ourselves	PP	ourselves
was	VBD	be
why	WRB	why
would	MD	would
a	DT	a
young	JJ	young
soldier	NN	soldier
have	VBP	have
access	NN	access
to	TO	to
that	DT	that
much	JJ	much
information	NN	information
?	SENT	?
Why	WRB	why
would	MD	would
we	PP	we
let	VB	let
sensitive	JJ	sensitive
things	NNS	thing
be	VB	be
with	IN	with
a	DT	a
relatively	RB	relatively
young	JJ	young
person	NN	person
?	SENT	?
In	IN	in
the	DT	the
summer	NN	summer
of	IN	of
2003	CD	@card@
,	,	,
I	PP	I
was	VBD	be
assigned	VBN	assign
to	TO	to
command	VB	command
a	DT	a
special	JJ	special
operations	NNS	operation
task	NN	task
force	NN	force
,	,	,
and	CC	and
that	IN	that
task	NN	task
force	NN	force
was	VBD	be
spread	VBN	spread
across	IN	across
the	DT	the
Mideast	NN	Mideast
to	TO	to
fight	VB	fight
al	NP	al
Qaeda	NP	<unknown>
.	SENT	.
Our	PP$	our
main	JJ	main
effort	NN	effort
was	VBD	be
inside	IN	inside
Iraq	NP	Iraq
,	,	,
and	CC	and
our	PP$	our
specified	JJ	specified
mission	NN	mission
was	VBD	be
to	TO	to
defeat	VB	defeat
al	NP	al
Qaeda	NP	<unknown>
in	IN	in
