Well	RB	well
,	,	,
this	DT	this
is	VBZ	be
2009	CD	@card@
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
Bicentenary	NN	bicentenary
of	IN	of
Charles	NP	Charles
Darwin	NP	Darwin
.	SENT	.
And	CC	and
all	DT	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
eminent	JJ	eminent
evolutionists	NNS	evolutionist
are	VBP	be
anxious	JJ	anxious
to	TO	to
celebrate	VB	celebrate
this	DT	this
.	SENT	.
And	CC	and
what	WP	what
they	PP	they
'	POS	'
re	NN	re
planning	NN	planning
to	TO	to
do	VB	do
is	VBZ	be
to	TO	to
enlighten	VB	enlighten
us	PP	us
on	IN	on
almost	RB	almost
every	DT	every
aspect	NN	aspect
of	IN	of
Darwin	NP	Darwin
and	CC	and
his	PP$	his
life	NN	life
,	,	,
and	CC	and
how	WRB	how
he	PP	he
changed	VBD	change
our	PP$	our
thinking	NN	thinking
.	SENT	.
I	PP	I
say	VBP	say
almost	RB	almost
every	DT	every
aspect	NN	aspect
,	,	,
because	IN	because
there	EX	there
is	VBZ	be
one	CD	one
aspect	NN	aspect
of	IN	of
this	DT	this
story	NN	story
which	WDT	which
they	PP	they
have	VBP	have
thrown	VBN	throw
no	DT	no
light	NN	light
on	RB	on
.	SENT	.
And	CC	and
they	PP	they
seem	VBP	seem
anxious	JJ	anxious
to	TO	to
skirt	VB	skirt
around	IN	around
it	PP	it
and	CC	and
step	VB	step
over	IN	over
it	PP	it
and	CC	and
to	TO	to
talk	VB	talk
about	IN	about
something	NN	something
else	RB	else
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
talk	VB	talk
about	IN	about
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
question	NN	question
of	IN	of
,	,	,
why	WRB	why
are	VBP	be
we	PP	we
so	RB	so
different	JJ	different
from	IN	from
the	DT	the
chimpanzees	NNS	chimpanzee
?	SENT	?
We	PP	we
get	VBP	get
the	DT	the
geneticists	NNS	geneticist
keeping	VBG	keep
on	IN	on
telling	VBG	tell
us	PP	us
how	WRB	how
extremely	RB	extremely
closely	RB	closely
we	PP	we
are	VBP	be
related	VBN	relate
—	:	-
hardly	RB	hardly
any	DT	any
genes	NNS	gene
of	IN	of
difference	NN	difference
,	,	,
very	RB	very
,	,	,
very	RB	very
closely	RB	closely
related	VBN	relate
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
phenotypes	NNS	phenotype
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
