How	WRB	how
does	VBZ	do
a	DT	a
sea	NN	sea
snail	NN	snail
catch	VB	catch
a	DT	a
fish	NN	fish
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
snail	NN	snail
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
slow	JJ	slow
,	,	,
and	CC	and
the	DT	the
fish	NN	fish
is	VBZ	be
not	RB	not
.	SENT	.
But	CC	but
yet	RB	yet
,	,	,
this	DT	this
happens	VBZ	happen
.	SENT	.
Hidden	VBN	hide
under	IN	under
the	DT	the
sand	NN	sand
is	VBZ	be
a	DT	a
cone	NN	cone
snail	NN	snail
.	SENT	.
And	CC	and
that	DT	that
orange	JJ	orange
thing	NN	thing
you	PP	you
see	VBP	see
is	VBZ	be
kind	NN	kind
of	IN	of
like	IN	like
a	DT	a
tongue	NN	tongue
.	SENT	.
We	PP	we
call	VBP	call
it	PP	it
a	DT	a
proboscis	NN	proboscis
.	SENT	.
It	PP	it
uses	VBZ	use
that	IN	that
to	TO	to
track	VB	track
and	CC	and
subdue	VB	subdue
this	DT	this
unsuspecting	JJ	unsuspecting
fish	NN	fish
.	SENT	.
In	IN	in
this	DT	this
predator-prey	NN	<unknown>
interaction	NN	interaction
,	,	,
these	DT	these
are	VBP	be
clearly	RB	clearly
not	RB	not
your	PP$	your
garden	NN	garden
variety	NN	variety
escargots	NNS	escargot
.	SENT	.
These	DT	these
are	VBP	be
assassins	NNS	assassin
of	IN	of
the	DT	the
sea	NN	sea
.	SENT	.
And	CC	and
their	PP$	their
weapon	NN	weapon
of	IN	of
choice	NN	choice
is	VBZ	be
venom	NN	venom
.	SENT	.
Venom	NN	venom
,	,	,
like	IN	like
the	DT	the
venom	NN	venom
you	PP	you
find	VBP	find
in	IN	in
venomous	JJ	venomous
snakes	NNS	snake
and	CC	and
scorpions	NNS	scorpion
,	,	,
these	DT	these
sea	NN	sea
snails	NNS	snail
,	,	,
they	PP	they
use	VBP	use
their	PP$	their
venom	NN	venom
to	TO	to
subdue	VB	subdue
fish	NN	fish
,	,	,
worms	NNS	worm
and	CC	and
other	JJ	other
snails	NNS	snail
.	SENT	.
And	CC	and
the	DT	the
venom	NN	venom
of	IN	of
these	DT	these
snails	NNS	snail
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
one	CD	one
thing	NN	thing
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
cocktail	NN	cocktail
of	IN	of
toxic	JJ	toxic
molecules	NNS	molecule
that	WDT	that
are	VBP	be
packaged	VBN	package
and	CC	and
delivered	VBN	deliver
through	IN	through
a	DT	a
false	JJ	false
tooth	NN	tooth
called	VBD	call
a	DT	a
radula	NN	radula
.	SENT	.
You	PP	you
can	MD	can
think	VB	think
of	IN	of
the	DT	the
radulas	NNS	<unknown>
as	IN	as
hypodermic	JJ	hypodermic
needles	NNS	needle
.	SENT	.
Now	RB	now
,	,	,
no	DT	no
need	NN	need
to	TO	to
worry	VB	worry
,	,	,
these	DT	these
snails	NNS	snail
are	VBP	be
practicing	VBG	practice
good	JJ	good
needle	NN	needle
habits	NNS	habit
,	,	,
because	IN	because
each	DT	each
radula	NN	radula
is	VBZ	be
only	RB	only
used	VBN	use
once	RB	once
.	SENT	.
Now	RB	now
from	IN	from
your	PP$	your
own	JJ	own
knowledge	NN	knowledge
about	IN	about
venomous	JJ	venomous
organisms	NNS	organism
,	,	,
and	CC	and
the	DT	the
keep-you-up-at-night	JJ	<unknown>
fish-killing	NN	fish-killing
video	NN	video
that	IN	that
I	PP	I
just	RB	just
showed	VBD	show
you	PP	you
,	,	,
you	PP	you
might	MD	might
think	VB	think
that	DT	that
venom	NN	venom
is	VBZ	be
dangerous	JJ	dangerous
and	CC	and
all	RB	all
bad	JJ	bad
.	SENT	.
Well	UH	well
,	,	,
yes	UH	yes
and	CC	and
no	RB	no
.	SENT	.
A	DT	a
more	RBR	more
accurate	JJ	accurate
way	NN	way
of	IN	of
thinking	VBG	think
of	IN	of
venom	NN	venom
is	VBZ	be
to	TO	to
think	VB	think
of	IN	of
it	PP	it
as	IN	as
both	CC	both
a	DT	a
supervillain	NN	supervillain
and	CC	and
a	DT	a
superhero	NN	superhero
.	SENT	.
In	IN	in
my	PP$	my
lab	NN	lab
,	,	,
we	PP	we
study	VBP	study
the	DT	the
evolution	NN	evolution
of	IN	of
venom	NN	venom
in	IN	in
these	DT	these
sea	NN	sea
snails	NNS	snail
as	IN	as
a	DT	a
force	NN	force
for	IN	for
good	JJ	good
.	SENT	.
Sounds	NNS	sound
like	IN	like
a	DT	a
stretch	NN	stretch
,	,	,
or	CC	or
maybe	RB	maybe
even	RB	even
snake	VB	snake
oil	NN	oil
,	,	,
but	CC	but
actually	RB	actually
,	,	,
while	IN	while
there	EX	there
are	VBP	be
snakes	NNS	snake
involved	VBN	involve
,	,	,
the	DT	the
product	NN	product
is	VBZ	be
legit	JJ	legit
.	SENT	.
One	CD	one
reason	NN	reason
the	DT	the
venom	NN	venom
product	NN	product
is	VBZ	be
so	RB	so
successful	JJ	successful
is	VBZ	be
that	IN	that
it	PP	it
transforms	VBZ	transform
a	DT	a
physical	JJ	physical
warfare	NN	warfare
into	IN	into
a	DT	a
biochemical	JJ	biochemical
one	CD	one
.	SENT	.
Where	WRB	where
usually	RB	usually
the	DT	the
predator-prey	NN	<unknown>
interaction	NN	interaction
is	VBZ	be
one	CD	one
of	IN	of
brute	JJ	brute
force	NN	force
,	,	,
venom	NN	venom
takes	VBZ	take
it	PP	it
to	TO	to
a	DT	a
molecular	JJ	molecular
scale	NN	scale
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
size	VBP	size
that	IN	that
matters	NNS	matter
,	,	,
but	CC	but
the	DT	the
mixture	NN	mixture
of	IN	of
your	PP$	your
venom	NN	venom
arsenal	NN	arsenal
.	SENT	.
The	DT	the
chemistry	NN	chemistry
of	IN	of
the	DT	the
toxins	NNS	toxin
in	IN	in
your	PP$	your
arsenal	NN	arsenal
is	VBZ	be
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
enable	VB	enable
David	NP	David
to	TO	to
conquer	VB	conquer
Goliath	NN	Goliath
.	SENT	.
And	CC	and
in	IN	in
our	PP$	our
scenario	NN	scenario
,	,	,
David	NP	David
is	VBZ	be
clearly	RB	clearly
the	DT	the
snail	NN	snail
.	SENT	.
Another	DT	another
feature	NN	feature
of	IN	of
venom	NN	venom
that	WDT	that
makes	VBZ	make
it	PP	it
so	RB	so
successful	JJ	successful
is	VBZ	be
that	IN	that
the	DT	the
toxins	NNS	toxin
work	VBP	work
with	IN	with
the	DT	the
precision	NN	precision
of	IN	of
a	DT	a
Swiss	JJ	Swiss
Army	NP	Army
knife	NN	knife
.	SENT	.
And	CC	and
so	RB	so
these	DT	these
toxins	NNS	toxin
,	,	,
they	PP	they
come	VBP	come
for	IN	for
strongholds	NNS	stronghold
that	WDT	that
help	VBP	help
an	DT	an
organism	NN	organism
to	TO	to
function	VB	function
.	SENT	.
So	RB	so
they	PP	they
target	VBP	target
blood	NN	blood
,	,	,
brain	NN	brain
and	CC	and
membranes	NNS	membrane
.	SENT	.
Whether	IN	whether
it	PP	it
'	POS	'
s	JJ	<unknown>
snail	NN	snail
venom	NN	venom
or	CC	or
snake	NN	snake
venom	NN	venom
,	,	,
they	PP	they
each	DT	each
have	VBP	have
components	NNS	component
that	WDT	that
can	MD	can
do	VB	do
things	NNS	thing
like	IN	like
cause	NN	cause
your	PP$	your
blood	NN	blood
to	TO	to
clot	VB	clot
,	,	,
what	WP	what
we	PP	we
call	VBP	call
"	``	"
hemotoxic	JJ	hemotoxic
.	SENT	.
"	``	"
Or	CC	or
they	PP	they
cause	VBP	cause
neurons	NNS	neuron
in	IN	in
your	PP$	your
brains	NNS	brain
to	TO	to
not	RB	not
function	VB	function
normally	RB	normally
,	,	,
what	WP	what
we	PP	we
call	VBP	call
"	``	"
neurotoxic	JJ	neurotoxic
.	SENT	.
"	``	"
Or	CC	or
they	PP	they
have	VBP	have
toxins	NNS	toxin
that	WDT	that
will	MD	will
poke	VB	poke
holes	NNS	hole
into	IN	into
the	DT	the
membranes	NNS	membrane
of	IN	of
your	PP$	your
cells	NNS	cell
,	,	,
causing	VBG	cause
them	PP	them
to	TO	to
rupture	NN	rupture
and	CC	and
,	,	,
basically	RB	basically
,	,	,
explode	VB	explode
,	,	,
what	WP	what
we	PP	we
call	VBP	call
"	``	"
cytotoxic	JJ	cytotoxic
.	SENT	.
"	''	"
Cellular	JJ	cellular
explosion	NN	explosion
,	,	,
people	NNS	people
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
that	WDT	that
is	VBZ	be
not	RB	not
all	DT	all
powerful	JJ	powerful
and	CC	and
all	DT	all
present	NN	present
,	,	,
nothing	NN	nothing
is	VBZ	be
.	SENT	.
Now	RB	now
a	DT	a
little	JJ	little
about	IN	about
me	PP	me
,	,	,
and	CC	and
why	WRB	why
I	PP	I
'	POS	'
m	NN	m
so	RB	so
obsessed	VBN	obsess
with	IN	with
venom	NN	venom
.	SENT	.
I	PP	I
grew	VBD	grow
up	RP	up
in	IN	in
New	NP	New
York	NP	York
City	NP	City
with	IN	with
forced	VBN	force
access	NN	access
to	TO	to
the	DT	the
Natural	NP	Natural
History	NN	history
Museum	NP	Museum
.	SENT	.
I	PP	I
say	VBP	say
"	``	"
forced	JJ	forced
access	NN	access
,	,	,
"	``	"
because	IN	because
I	PP	I
'	POS	'
m	NN	m
one	CD	one
of	IN	of
five	CD	five
kids	NNS	kid
,	,	,
and	CC	and
my	PP$	my
parents	NNS	parent
used	VBD	use
museums	NNS	museum
as	IN	as
a	DT	a
form	NN	form
of	IN	of
childcare	NP	childcare
.	SENT	.
There	EX	there
were	VBD	be
two	CD	two
rules	NNS	rule
:	:	:
Don	NP	Don
'	POS	'
t	NN	t
lose	VB	lose
anybody	NN	anybody
and	CC	and
meet	VB	meet
Mom	NP	Mom
and	CC	and
Dad	NP	Dad
at	IN	at
the	DT	the
African	JJ	African
elephants	NNS	elephant
at	IN	at
5:30	CD	@card@
,	,	,
when	WRB	when
the	DT	the
museum	NN	museum
closes	VBZ	close
.	SENT	.
Those	DT	those
totally	RB	totally
unsupervised	JJ	unsupervised
days	NNS	day
running	VBG	run
through	IN	through
the	DT	the
halls	NNS	hall
of	IN	of
