So	RB	so
,	,	,
people	NNS	people
want	VBP	want
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
out	IN	out
of	IN	of
life	NN	life
,	,	,
but	CC	but
I	PP	I
think	VBP	think
,	,	,
more	JJR	more
than	IN	than
anything	NN	anything
else	RB	else
,	,	,
they	PP	they
want	VBP	want
happiness	NN	happiness
.	SENT	.
Aristotle	NP	Aristotle
called	VBD	call
happiness	NN	happiness
"	``	"
the	DT	the
chief	JJ	chief
good	NN	good
,	,	,
"	''	"
the	DT	the
end	NN	end
towards	IN	towards
which	WDT	which
all	DT	all
other	JJ	other
things	NNS	thing
aim	VBP	aim
.	SENT	.
According	VBG	accord
to	TO	to
this	DT	this
view	NN	view
,	,	,
the	DT	the
reason	NN	reason
we	PP	we
want	VBP	want
a	DT	a
big	JJ	big
house	NN	house
or	CC	or
a	DT	a
nice	JJ	nice
car	NN	car
or	CC	or
a	DT	a
good	JJ	good
job	NN	job
isn	NN	isn
'	POS	'
t	NN	t
that	IN	that
these	DT	these
things	NNS	thing
are	VBP	be
intrinsically	RB	intrinsically
valuable	JJ	valuable
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
that	IN	that
we	PP	we
expect	VBP	expect
them	PP	them
to	TO	to
bring	VB	bring
us	PP	us
happiness	NN	happiness
.	SENT	.
Now	RB	now
in	IN	in
the	DT	the
last	JJ	last
50	CD	@card@
years	NNS	year
,	,	,
we	PP	we
Americans	NPS	Americans
have	VBP	have
gotten	VBN	get
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
things	NNS	thing
that	WDT	that
we	PP	we
want	VBP	want
.	SENT	.
We	PP	we
'	''	'
re	IN	re
richer	JJR	rich
.	SENT	.
We	PP	we
live	VBP	live
longer	RBR	longer
.	SENT	.
We	PP	we
have	VBP	have
access	NN	access
to	TO	to
technology	NN	technology
that	WDT	that
would	MD	would
have	VB	have
seemed	VBN	seem
like	IN	like
science	NN	science
fiction	NN	fiction
just	RB	just
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
.	SENT	.
The	DT	the
paradox	NN	paradox
of	IN	of
happiness	NN	happiness
is	VBZ	be
that	IN	that
even	RB	even
though	IN	though
the	DT	the
objective	JJ	objective
conditions	NNS	condition
of	IN	of
our	PP$	our
lives	NNS	life
have	VBP	have
improved	VBN	improve
dramatically	RB	dramatically
,	,	,
we	PP	we
haven	VBP	haven
'	''	'
t	NN	t
actually	RB	actually
gotten	VBN	get
any	DT	any
happier	JJR	happy
.	SENT	.
Maybe	RB	maybe
because	IN	because
these	DT	these
conventional	JJ	conventional
notions	NNS	notion
of	IN	of
progress	NN	progress
haven	NN	haven
'	POS	'
t	NN	t
delivered	VBD	deliver
big	JJ	big
benefits	NNS	benefit
in	IN	in
terms	NNS	term
of	IN	of
happiness	NN	happiness
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
an	DT	an
increased	VBN	increase
interest	NN	interest
in	IN	in
recent	JJ	recent
years	NNS	year
in	IN	in
happiness	NN	happiness
itself	PP	itself
.	SENT	.
People	NNS	people
have	VBP	have
been	VBN	be
debating	VBG	debate
the	DT	the
causes	NNS	cause
of	IN	of
happiness	NN	happiness
for	IN	for
a	DT	a
really	RB	really
long	JJ	long
time	NN	time
,	,	,
in	IN	in
fact	NN	fact
for	IN	for
thousands	NNS	thousand
of	IN	of
years	NNS	year
,	,	,
but	CC	but
it	PP	it
seems	VBZ	seem
like	IN	like
many	JJ	many
of	IN	of
those	DT	those
debates	NNS	debate
remain	VBP	remain
unresolved	JJ	unresolved
.	SENT	.
Well	RB	well
,	,	,
as	RB	as
with	IN	with
many	JJ	many
other	JJ	other
domains	NNS	domain
in	IN	in
life	NN	life
,	,	,
I	PP	I
think	VBP	think
the	DT	the
scientific	JJ	scientific
method	NN	method
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
answer	VB	answer
this	DT	this
question	NN	question
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
in	IN	in
the	DT	the
last	JJ	last
few	JJ	few
years	NNS	year
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
an	DT	an
explosion	NN	explosion
in	IN	in
research	NN	research
on	IN	on
happiness	NN	happiness
.	SENT	.
For	IN	for
example	NN	example
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
learned	VBD	learn
a	DT	a
lot	NN	lot
about	IN	about
its	PP$	its
demographics	NNS	demographic
,	,	,
how	WRB	how
things	NNS	thing
like	IN	like
income	NN	income
and	CC	and
education	NN	education
,	,	,
gender	NN	gender
and	CC	and
marriage	NN	marriage
relate	VBP	relate
to	TO	to
it	PP	it
.	SENT	.
But	CC	but
one	CD	one
of	IN	of
the	DT	the
puzzles	VBZ	puzzle
this	DT	this
has	VBZ	have
revealed	VBN	reveal
is	VBZ	be
that	IN	that
factors	NNS	factor
like	IN	like
these	DT	these
don	NN	don
'	POS	'
t	NN	t
seem	VBP	seem
to	TO	to
have	VB	have
a	DT	a
particularly	RB	particularly
strong	JJ	strong
effect	NN	effect
.	SENT	.
Yes	UH	yes
,	,	,
it	PP	it
'	POS	'
s	NN	S
better	RBR	well
to	TO	to
make	VB	make
more	JJR	more
money	NN	money
rather	RB	rather
than	IN	than
less	JJR	less
,	,	,
or	CC	or
to	TO	to
graduate	VB	graduate
from	IN	from
college	NN	college
instead	RB	instead
of	IN	of
dropping	VBG	drop
out	RP	out
,	,	,
but	CC	but
the	DT	the
differences	NNS	difference
in	IN	in
happiness	NN	happiness
tend	VBP	tend
to	TO	to
be	VB	be
small	JJ	small
.	SENT	.
Which	WDT	which
leaves	VBZ	leave
the	DT	the
question	NN	question
,	,	,
what	WP	what
are	VBP	be
the	DT	the
big	JJ	big
causes	NNS	cause
of	IN	of
happiness	NN	happiness
?	SENT	?
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	NNS	<unknown>
a	DT	a
question	VBP	question
we	PP	we
haven	NN	haven
'	POS	'
t	NN	t
really	RB	really
answered	VBD	answer
yet	RB	yet
,	,	,
but	CC	but
I	PP	I
think	VBP	think
something	NN	something
that	WDT	that
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
be	VB	be
an	DT	an
answer	NN	answer
is	VBZ	be
that	IN	that
maybe	RB	maybe
happiness	NN	happiness
has	VBZ	have
an	DT	an
awful	JJ	awful
lot	NN	lot
to	TO	to
do	VB	do
with	IN	with
the	DT	the
contents	NNS	content
of	IN	of
our	PP$	our
moment-to-moment	NN	moment-to-moment
experiences	NNS	experience
.	SENT	.
It	PP	it
certainly	RB	certainly
seems	VBZ	seem
that	IN	that
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
about	IN	about
our	PP$	our
lives	NNS	life
,	,	,
that	IN	that
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
who	WP	who
we	PP	we
'	POS	'
re	NN	re
with	IN	with
,	,	,
what	WP	what
we	PP	we
'	POS	'
re	NN	re
thinking	NN	thinking
about	RB	about
,	,	,
have	VBP	have
a	DT	a
big	JJ	big
influence	NN	influence
on	IN	on
our	PP$	our
happiness	NN	happiness
,	,	,
and	CC	and
yet	RB	yet
these	DT	these
are	VBP	be
the	DT	the
very	JJ	very
factors	NNS	factor
that	WDT	that
have	VBP	have
been	VBN	be
very	RB	very
difficult	JJ	difficult
,	,	,
in	IN	in
fact	NN	fact
almost	RB	almost
impossible	JJ	impossible
,	,	,
for	IN	for
scientists	NNS	scientist
to	TO	to
study	VB	study
.	SENT	.
A	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
way	NN	way
to	TO	to
study	VB	study
people	NNS	people
'	POS	'
s	NN	S
happiness	NN	happiness
moment	NN	moment
to	TO	to
moment	NN	moment
as	IN	as
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
about	IN	about
their	PP$	their
daily	JJ	daily
lives	NNS	life
on	IN	on
a	DT	a
massive	JJ	massive
scale	NN	scale
all	RB	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
something	NN	something
we	PP	we
'	POS	'
d	NN	d
never	RB	never
been	VBN	be
able	JJ	able
to	TO	to
do	VB	do
before	RB	before
.	SENT	.
Called	VBN	call
trackyourhappiness	NN	trackyourhappiness
.	SENT	.
org	NP	org
,	,	,
it	PP	it
uses	VBZ	use
the	DT	the
iPhone	NN	<unknown>
to	TO	to
monitor	VB	monitor
people	NNS	people
'	POS	'
s	NN	S
happiness	NN	happiness
in	IN	in
real	JJ	real
time	NN	time
.	SENT	.
How	WRB	how
does	VBZ	do
this	DT	this
work	NN	work
?	SENT	?
Basically	RB	basically
,	,	,
I	PP	I
send	VBP	send
people	NNS	people
signals	NNS	signal
at	IN	at
random	JJ	random
points	NNS	point
throughout	IN	throughout
the	DT	the
day	NN	day
,	,	,
and	CC	and
then	RB	then
I	PP	I
ask	VBP	ask
them	PP	them
a	DT	a
bunch	NN	bunch
of	IN	of
questions	NNS	question
about	IN	about
their	PP$	their
moment-to-moment	NN	moment-to-moment
experience	NN	experience
at	IN	at
the	DT	the
instant	NN	instant
just	RB	just
before	IN	before
the	DT	the
signal	NN	signal
.	SENT	.
The	DT	the
idea	NN	idea
is	VBZ	be
that	IN	that
,	,	,
if	IN	if
we	PP	we
can	MD	can
watch	VB	watch
how	WRB	how
