Root Directory	File	File Path	Text ID	Year	Word Count NLTK
CoTED2_TED_TEDEX_1984_2025	T0004_AM_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0004_AM_TED_2019.txt	t000000	2019	2507
CoTED2_TED_TEDEX_1984_2025	T0006_AV_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0006_AV_TED_2019.txt	t000001	2019	1115
CoTED2_TED_TEDEX_1984_2025	T0007_AAB_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0007_AAB_TED_2019.txt	t000002	2019	1734
CoTED2_TED_TEDEX_1984_2025	T0008_BV_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0008_BV_TED_2019.txt	t000003	2019	1736
CoTED2_TED_TEDEX_1984_2025	T0009_BW_TED_RES_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0009_BW_TED_RES_2019.txt	t000004	2019	1223
CoTED2_TED_TEDEX_1984_2025	T0010_CJ_TED_MED_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0010_CJ_TED_MED_2018.txt	t000005	2018	2202
CoTED2_TED_TEDEX_1984_2025	T0012_DC_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0012_DC_TED_SUMMIT_2019.txt	t000006	2019	1711
CoTED2_TED_TEDEX_1984_2025	T0013_D_TEDX_WC_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0013_D_TEDX_WC_2018.txt	t000007	2018	1736
CoTED2_TED_TEDEX_1984_2025	T0014_EFR_TED_MED_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0014_EFR_TED_MED_2018.txt	t000008	2018	2164
CoTED2_TED_TEDEX_1984_2025	T0015_ES_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0015_ES_TED_2019.txt	t000009	2019	2079
CoTED2_TED_TEDEX_1984_2025	T0016_HT_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0016_HT_TED_SUMMIT_2019.txt	t000010	2019	1700
CoTED2_TED_TEDEX_1984_2025	T0020_JW_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0020_JW_TED_2019.txt	t000011	2019	1605
CoTED2_TED_TEDEX_1984_2025	T0021_JW_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0021_JW_TED_SUMMIT_2019.txt	t000012	2019	1734
CoTED2_TED_TEDEX_1984_2025	T0022_JL_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0022_JL_TED_SUMMIT_2019.txt	t000013	2019	1864
CoTED2_TED_TEDEX_1984_2025	T0023_KW_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0023_KW_TED_SUMMIT_2019.txt	t000014	2019	2095
CoTED2_TED_TEDEX_1984_2025	T0024_KM_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0024_KM_TED_2019.txt	t000015	2019	1988
CoTED2_TED_TEDEX_1984_2025	T0025_KE_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0025_KE_TED_2019.txt	t000016	2019	1517
CoTED2_TED_TEDEX_1984_2025	T0026_LT_TED_SALONTM_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0026_LT_TED_SALONTM_2019.txt	t000017	2019	1716
CoTED2_TED_TEDEX_1984_2025	T0028_LN_TEDX_YOUTHMUN_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0028_LN_TEDX_YOUTHMUN_2019.txt	t000018	2019	2363
CoTED2_TED_TEDEX_1984_2025	T0030_NH_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0030_NH_TED_SUMMIT_2019.txt	t000019	2019	2057
CoTED2_TED_TEDEX_1984_2025	T0032_PAG_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0032_PAG_TED_2019.txt	t000020	2019	1970
CoTED2_TED_TEDEX_1984_2025	T0033_PI_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0033_PI_TED_SUMMIT_2019.txt	t000021	2019	1518
CoTED2_TED_TEDEX_1984_2025	T0034_RJ_TEDX_BU_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0034_RJ_TEDX_BU_2018.txt	t000022	2018	1847
CoTED2_TED_TEDEX_1984_2025	T0035_SJ_TED_SUMMIT_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0035_SJ_TED_SUMMIT_2019.txt	t000023	2019	1933
CoTED2_TED_TEDEX_1984_2025	T0036_YP_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0036_YP_TED_2019.txt	t000024	2019	1066
CoTED2_TED_TEDEX_1984_2025	T0037_AMPA_TED_WOMEN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0037_AMPA_TED_WOMEN_2018.txt	t000025	2018	1713
CoTED2_TED_TEDEX_1984_2025	T0038_AS_TED_BCGT_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0038_AS_TED_BCGT_2018.txt	t000026	2018	1427
CoTED2_TED_TEDEX_1984_2025	T0043_DRM_TED_WOMEN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0043_DRM_TED_WOMEN_2018.txt	t000027	2018	1583
CoTED2_TED_TEDEX_1984_2025	T0044_DP_TEDX_PSU_2014.txt	CoTED2_TED_TEDEX_1984_2025/T0044_DP_TEDX_PSU_2014.txt	t000028	2014	2421
CoTED2_TED_TEDEX_1984_2025	T0045_KK_TED_TWWW_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0045_KK_TED_TWWW_2019.txt	t000029	2019	528
CoTED2_TED_TEDEX_1984_2025	T0046_EQ_TED_WOMEN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0046_EQ_TED_WOMEN_2018.txt	t000030	2018	2054
CoTED2_TED_TEDEX_1984_2025	T0048_GT_TEDX_STOCKHOLM_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0048_GT_TEDX_STOCKHOLM_2018.txt	t000031	2018	1364
CoTED2_TED_TEDEX_1984_2025	T0051_JE_TEDX_CERN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0051_JE_TEDX_CERN_2018.txt	t000032	2018	2840
CoTED2_TED_TEDEX_1984_2025	T0052_JB_TED_MKGAA_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0052_JB_TED_MKGAA_2018.txt	t000033	2018	1800
CoTED2_TED_TEDEX_1984_2025	T0054_LB_TEDX_CGWOM_2013.txt	CoTED2_TED_TEDEX_1984_2025/T0054_LB_TEDX_CGWOM_2013.txt	t000034	2013	3186
CoTED2_TED_TEDEX_1984_2025	T0055_LM_TED_SALON_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0055_LM_TED_SALON_2018.txt	t000035	2018	2087
CoTED2_TED_TEDEX_1984_2025	T0056_MWE_TED_WOMEN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0056_MWE_TED_WOMEN_2018.txt	t000036	2018	2682
CoTED2_TED_TEDEX_1984_2025	T0057_MB_TED_MED_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0057_MB_TED_MED_2018.txt	t000037	2018	1464
CoTED2_TED_TEDEX_1984_2025	T0058_MB_TED_SALONZT_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0058_MB_TED_SALONZT_2018.txt	t000038	2018	1430
CoTED2_TED_TEDEX_1984_2025	T0061_PJP_TEDX_MH_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0061_PJP_TEDX_MH_2018.txt	t000039	2018	1440
CoTED2_TED_TEDEX_1984_2025	T0062_PM_TED_TWWW_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0062_PM_TED_TWWW_2019.txt	t000040	2019	942
CoTED2_TED_TEDEX_1984_2025	T0064_RS_TED_SALONV_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0064_RS_TED_SALONV_2018.txt	t000041	2018	1755
CoTED2_TED_TEDEX_1984_2025	T0065_SB_TEDX_TORONTO_2016.txt	CoTED2_TED_TEDEX_1984_2025/T0065_SB_TEDX_TORONTO_2016.txt	t000042	2016	1328
CoTED2_TED_TEDEX_1984_2025	T0066_SD_TEDX_BOULDER_2017.txt	CoTED2_TED_TEDEX_1984_2025/T0066_SD_TEDX_BOULDER_2017.txt	t000043	2017	1355
CoTED2_TED_TEDEX_1984_2025	T0067_SB_TED_WOMEN_2018.txt	CoTED2_TED_TEDEX_1984_2025/T0067_SB_TED_WOMEN_2018.txt	t000044	2018	1517
CoTED2_TED_TEDEX_1984_2025	T0068_SW_TEDX_SALFORD_2014.txt	CoTED2_TED_TEDEX_1984_2025/T0068_SW_TEDX_SALFORD_2014.txt	t000045	2014	3562
CoTED2_TED_TEDEX_1984_2025	T0070_SP_TED_SALONDD_2019.txt	CoTED2_TED_TEDEX_1984_2025/T0070_SP_TED_SALONDD_2019.txt	t000046	2019	2214
CoTED2_TED_TEDEX_1984_2025	T0072_TH_TEDX_SLC_2015.txt	CoTED2_TED_TEDEX_1984_2025/T0072_TH_TEDX_SLC_2015.txt	t000047	2015	747
CoTED2_TED_TEDEX_1984_2025	T0074_CP_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0074_CP_TED_2009.txt	t000048	2009	474
CoTED2_TED_TEDEX_1984_2025	T0075_CM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0075_CM_TED_2009.txt	t000049	2009	2755
CoTED2_TED_TEDEX_1984_2025	T0076_CS_TED_STATE_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0076_CS_TED_STATE_2009.txt	t000050	2009	2574
CoTED2_TED_TEDEX_1984_2025	T0077_DA_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0077_DA_TED_EG_2008.txt	t000051	2008	3149
CoTED2_TED_TEDEX_1984_2025	T0078_DL_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0078_DL_TED_2009.txt	t000052	2009	3325
CoTED2_TED_TEDEX_1984_2025	T0079_DB_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0079_DB_TED_2009.txt	t000053	2009	849
CoTED2_TED_TEDEX_1984_2025	T0081_HR_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0081_HR_TED_2009.txt	t000054	2009	1497
CoTED2_TED_TEDEX_1984_2025	T0082_JP_TEDX_USC_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0082_JP_TEDX_USC_2009.txt	t000055	2009	2731
CoTED2_TED_TEDEX_1984_2025	T0083_JW_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0083_JW_TED_2009.txt	t000056	2009	513
CoTED2_TED_TEDEX_1984_2025	T0084_JP_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0084_JP_TED_2009.txt	t000057	2009	615
CoTED2_TED_TEDEX_1984_2025	T0085_JLG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0085_JLG_TED_2009.txt	t000058	2009	541
CoTED2_TED_TEDEX_1984_2025	T0086_JD_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0086_JD_TED_2009.txt	t000059	2009	1054
CoTED2_TED_TEDEX_1984_2025	T0088_KF_TED_2007.txt	CoTED2_TED_TEDEX_1984_2025/T0088_KF_TED_2007.txt	t000060	2007	1832
CoTED2_TED_TEDEX_1984_2025	T0089_KS_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0089_KS_TED_2009.txt	t000061	2009	623
CoTED2_TED_TEDEX_1984_2025	T0090_LC_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0090_LC_TED_2009.txt	t000062	2009	2215
CoTED2_TED_TEDEX_1984_2025	T0091_MR_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0091_MR_TED_2009.txt	t000063	2009	2292
CoTED2_TED_TEDEX_1984_2025	T0092_NE_TED_2004.txt	CoTED2_TED_TEDEX_1984_2025/T0092_NE_TED_2004.txt	t000064	2004	2491
CoTED2_TED_TEDEX_1984_2025	T0093_NN_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0093_NN_TED_2009.txt	t000065	2009	2700
CoTED2_TED_TEDEX_1984_2025	T0095_PC_TED_STATE_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0095_PC_TED_STATE_2009.txt	t000066	2009	2016
CoTED2_TED_TEDEX_1984_2025	T0096_PA_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0096_PA_TED_2009.txt	t000067	2009	485
CoTED2_TED_TEDEX_1984_2025	T0097_PZ_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0097_PZ_TED_2009.txt	t000068	2009	1011
CoTED2_TED_TEDEX_1984_2025	T0098_FD_TED_2004.txt	CoTED2_TED_TEDEX_1984_2025/T0098_FD_TED_2004.txt	t000069	2004	1909
CoTED2_TED_TEDEX_1984_2025	T0100_RA_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0100_RA_TED_2009.txt	t000070	2009	2072
CoTED2_TED_TEDEX_1984_2025	T0101_RK_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0101_RK_TED_2009.txt	t000071	2009	1474
CoTED2_TED_TEDEX_1984_2025	T0102_RZ_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0102_RZ_TED_2009.txt	t000072	2009	993
CoTED2_TED_TEDEX_1984_2025	T0103_RSJ_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0103_RSJ_TED_2009.txt	t000073	2009	672
CoTED2_TED_TEDEX_1984_2025	T0104_RF_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0104_RF_TED_2009.txt	t000074	2009	1938
CoTED2_TED_TEDEX_1984_2025	T0105_ED_TED_2007.txt	CoTED2_TED_TEDEX_1984_2025/T0105_ED_TED_2007.txt	t000075	2007	2670
CoTED2_TED_TEDEX_1984_2025	T0106_YAB_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0106_YAB_TED_2009.txt	t000076	2009	1486
CoTED2_TED_TEDEX_1984_2025	T0108_AG_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0108_AG_TED_2009.txt	t000077	2009	1217
CoTED2_TED_TEDEX_1984_2025	T0109_AT_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0109_AT_TED_2009.txt	t000078	2009	2055
CoTED2_TED_TEDEX_1984_2025	T0110_BK_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0110_BK_TED_2002.txt	t000079	2002	1132
CoTED2_TED_TEDEX_1984_2025	T0111_BB_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0111_BB_TED_2009.txt	t000080	2009	3351
CoTED2_TED_TEDEX_1984_2025	T0112_BC_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0112_BC_TED_2009.txt	t000081	2009	579
CoTED2_TED_TEDEX_1984_2025	T0113_BBM_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0113_BBM_TED_2009.txt	t000082	2009	3067
CoTED2_TED_TEDEX_1984_2025	T0114_CKW_TED_2001.txt	CoTED2_TED_TEDEX_1984_2025/T0114_CKW_TED_2001.txt	t000083	2001	2808
CoTED2_TED_TEDEX_1984_2025	T0115_CCD_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0115_CCD_TED_2002.txt	t000084	2002	914
CoTED2_TED_TEDEX_1984_2025	T0116_DP_TED_EG_2008.txt	CoTED2_TED_TEDEX_1984_2025/T0116_DP_TED_EG_2008.txt	t000085	2008	4389
CoTED2_TED_TEDEX_1984_2025	T0117_EL_TED_2002.txt	CoTED2_TED_TEDEX_1984_2025/T0117_EL_TED_2002.txt	t000086	2002	3129
CoTED2_TED_TEDEX_1984_2025	T0119_EH_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0119_EH_TED_2009.txt	t000087	2009	672
CoTED2_TED_TEDEX_1984_2025	T0120_GS_TED_2003.txt	CoTED2_TED_TEDEX_1984_2025/T0120_GS_TED_2003.txt	t000088	2003	2926
CoTED2_TED_TEDEX_1984_2025	T0121_JU_TED_2009.txt	CoTED2_TED_TEDEX_1984_2025/T0121_JU_TED_2009.txt	t000089	2009	910
